"plantid","Plot","Year","detected","obs.alive","no.leaves","leaf.leng","flowering","no.umbels"
"3592_5_7J",5,2021,TRUE,TRUE,1,12.5,FALSE,NA
"3615_5_11J",5,2021,TRUE,TRUE,1,17,TRUE,1
"3622_5_5D",5,2021,TRUE,TRUE,1,10,FALSE,NA
"3640_5_5G",5,2021,TRUE,TRUE,2,10,FALSE,NA
"3644_5_8H",5,2021,TRUE,TRUE,3,14,TRUE,2
"3649_5_11A",5,2021,TRUE,TRUE,2,11.5,TRUE,1
"3663_5_19I",5,2021,TRUE,TRUE,1,11.5,FALSE,NA
"3677_5_13G",5,2021,TRUE,FALSE,NA,NA,FALSE,NA
"3679_5_17F",5,2021,TRUE,FALSE,NA,NA,FALSE,NA
"3684_5_7E",5,2021,TRUE,TRUE,2,17,FALSE,NA
"3685_5_18B",5,2021,TRUE,TRUE,4,17,FALSE,NA
"3697_5_16G",5,2021,TRUE,TRUE,2,15,TRUE,1
"3706_5_5I",5,2021,TRUE,TRUE,1,14,FALSE,NA
"3708_5_6F",5,2021,TRUE,TRUE,3,10.5,FALSE,NA
"3710_5_14H",5,2021,TRUE,TRUE,1,13,FALSE,NA
"3713_5_19F",5,2021,TRUE,TRUE,2,10.5,FALSE,NA
"3714_5_7G",5,2021,FALSE,FALSE,NA,NA,NA,NA
"3788_5_0F",5,2021,TRUE,TRUE,1,14.5,FALSE,NA
"3803_5_8A",5,2021,FALSE,FALSE,NA,NA,NA,NA
"3807_5_11H",5,2021,FALSE,FALSE,NA,NA,NA,NA
"3810_5_8B",5,2021,TRUE,TRUE,2,12.5,TRUE,1
"3811_5_16J",5,2021,TRUE,FALSE,NA,NA,FALSE,NA
"3817_5_17H",5,2021,TRUE,TRUE,1,14,FALSE,NA
"3820_5_3C",5,2021,TRUE,TRUE,1,15,FALSE,NA
"3827_5_11C",5,2021,TRUE,FALSE,NA,NA,FALSE,NA
"3833_5_16B",5,2021,TRUE,TRUE,3,14,TRUE,1
"3836_5_9C",5,2021,TRUE,FALSE,NA,NA,FALSE,NA
"3869_5_18E",5,2021,TRUE,TRUE,1,15,FALSE,NA
"3877_5_3J",5,2021,TRUE,TRUE,1,13,FALSE,NA
"3888_5_17I",5,2021,TRUE,FALSE,NA,NA,FALSE,NA
"3896_5_10F",5,2021,TRUE,TRUE,2,16,TRUE,1
"3907_5_16B",5,2021,TRUE,FALSE,NA,NA,FALSE,NA
"3941_5_7B",5,2021,FALSE,FALSE,NA,NA,NA,NA
"3984_5_15H",5,2021,FALSE,FALSE,NA,NA,NA,NA
"3987_5_3H",5,2021,TRUE,FALSE,NA,NA,FALSE,NA
"3988_5_14C",5,2021,TRUE,TRUE,1,11,FALSE,NA
"3998_5_3H",5,2021,FALSE,FALSE,NA,NA,NA,NA
"5017_5_6H",5,2021,TRUE,TRUE,2,14,FALSE,NA
"5021_5_5F",5,2021,TRUE,TRUE,2,10,TRUE,1
"5022_5_8F",5,2021,TRUE,TRUE,2,12,FALSE,NA
"5023_5_11I",5,2021,TRUE,TRUE,1,16,FALSE,NA
"5026_5_3D",5,2021,TRUE,TRUE,1,12,FALSE,NA
"5027_5_1H",5,2021,TRUE,TRUE,1,19,FALSE,NA
"5029_5_2H",5,2021,TRUE,TRUE,1,12,FALSE,NA
"5033_5_10I",5,2021,TRUE,TRUE,2,8,FALSE,NA
"5034_5_10H",5,2021,TRUE,TRUE,1,17,FALSE,NA
"5035_5_13G",5,2021,TRUE,TRUE,1,12,FALSE,NA
"5036_5_11H",5,2021,TRUE,TRUE,1,8,TRUE,1
"5042_5_19G",5,2021,TRUE,TRUE,1,8.5,FALSE,NA
"5043_5_15F",5,2021,TRUE,TRUE,1,14,FALSE,NA
"5044_5_13B",5,2021,TRUE,TRUE,2,12,FALSE,NA
"5045_5_12B",5,2021,TRUE,TRUE,3,14.5,TRUE,1
"3005_6_18E",6,2021,TRUE,TRUE,1,14,FALSE,NA
"3008_6_4J",6,2021,TRUE,TRUE,2,24.5,FALSE,NA
"3048_6_8J",6,2021,TRUE,TRUE,2,17,FALSE,NA
"3070_6_4G",6,2021,TRUE,TRUE,5,17,TRUE,3
"3136_6_16B",6,2021,TRUE,TRUE,2,13.5,TRUE,2
"3140_6_18F",6,2021,TRUE,TRUE,4,18,TRUE,1
"3141_6_15E",6,2021,TRUE,TRUE,4,14,TRUE,3
"3142_6_19D",6,2021,TRUE,FALSE,NA,NA,FALSE,NA
"3164_6_13A",6,2021,TRUE,TRUE,1,9,FALSE,NA
"3173_6_18F",6,2021,TRUE,TRUE,2,14,TRUE,1
"3179_6_5E",6,2021,TRUE,TRUE,3,15,TRUE,2
"3319_6_11A",6,2021,TRUE,TRUE,5,18,TRUE,4
"3345_6_12D",6,2021,TRUE,TRUE,8,18,TRUE,3
"3358_6_12D",6,2021,TRUE,TRUE,7,14.5,TRUE,3
"3360_6_12C",6,2021,TRUE,TRUE,3,16,TRUE,2
"3372_6_14G",6,2021,TRUE,TRUE,2,10,TRUE,1
"3373_6_14H",6,2021,TRUE,TRUE,1,19,FALSE,NA
"3374_6_18H",6,2021,TRUE,TRUE,1,14.5,FALSE,NA
"3400_6_8E",6,2021,TRUE,TRUE,2,16,TRUE,1
"3454_6_15H",6,2021,TRUE,TRUE,2,16.5,TRUE,1
"3455_6_11D",6,2021,TRUE,FALSE,NA,NA,FALSE,NA
"3456_6_13B",6,2021,TRUE,TRUE,2,17,TRUE,1
"3465_6_17F",6,2021,TRUE,TRUE,1,17.5,FALSE,NA
"3466_6_19B",6,2021,TRUE,TRUE,2,17.5,TRUE,1
"3489_6_13B",6,2021,TRUE,TRUE,3,14,TRUE,1
"3518_6_10I",6,2021,TRUE,TRUE,3,14,TRUE,2
"3541_6_18A",6,2021,TRUE,TRUE,1,9.5,FALSE,NA
"3570_6_19F",6,2021,TRUE,TRUE,1,8,FALSE,NA
"3601_6_12B",6,2021,FALSE,FALSE,NA,NA,NA,NA
"3630_6_16I",6,2021,TRUE,TRUE,2,15,TRUE,1
"3643_6_18H",6,2021,TRUE,TRUE,6,14,TRUE,2
"3648_6_16F",6,2021,TRUE,TRUE,3,11,TRUE,2
"3669_6_14E",6,2021,TRUE,TRUE,4,16,TRUE,2
"3725_6_15G",6,2021,TRUE,TRUE,3,16.5,TRUE,1
"3729_6_19F",6,2021,TRUE,TRUE,3,10.5,TRUE,1
"3733_6_15G",6,2021,TRUE,TRUE,3,18,TRUE,1
"3743_6_18A",6,2021,TRUE,TRUE,2,17.5,TRUE,1
"3747_6_18A",6,2021,TRUE,TRUE,2,17.5,FALSE,NA
"3753_6_11A",6,2021,TRUE,TRUE,3,19.5,TRUE,1
"3767_6_17G",6,2021,TRUE,TRUE,1,13,FALSE,NA
"3773_6_19F",6,2021,TRUE,TRUE,2,12,TRUE,1
"3777_6_15G",6,2021,TRUE,TRUE,2,11,TRUE,1
"3784_6_18F",6,2021,TRUE,FALSE,NA,NA,FALSE,NA
"3785_6_15G",6,2021,TRUE,TRUE,1,9.5,FALSE,NA
"3790_6_5I",6,2021,TRUE,TRUE,2,6,FALSE,NA
"3791_6_9J",6,2021,TRUE,TRUE,4,15,FALSE,NA
"3825_6_12C",6,2021,FALSE,FALSE,NA,NA,NA,NA
"3887_6_16D",6,2021,TRUE,TRUE,3,14,TRUE,2
"3916_6_7C",6,2021,TRUE,TRUE,4,21,TRUE,1
"3955_6_18G",6,2021,TRUE,TRUE,3,18,FALSE,NA
"3044_7_7D",7,2021,TRUE,TRUE,1,18.5,FALSE,NA
"3069_7_1C",7,2021,FALSE,FALSE,NA,NA,NA,NA
"3089_7_5I",7,2021,TRUE,TRUE,4,15.5,TRUE,1
"3100_7_9B",7,2021,TRUE,TRUE,2,14,FALSE,NA
"3131_7_12F",7,2021,FALSE,FALSE,NA,NA,NA,NA
"3150_7_13G",7,2021,TRUE,TRUE,1,17,FALSE,NA
"3176_7_18I",7,2021,TRUE,TRUE,1,17,FALSE,NA
"3177_7_15E",7,2021,TRUE,TRUE,1,10,FALSE,NA
"3296_7_9C",7,2021,TRUE,TRUE,5,11.5,TRUE,2
"3308_7_0I",7,2021,FALSE,FALSE,NA,NA,NA,NA
"3327_7_1H",7,2021,TRUE,FALSE,NA,NA,FALSE,NA
"3357_7_13G",7,2021,FALSE,FALSE,NA,NA,NA,NA
"3368_7_7I",7,2021,TRUE,TRUE,4,15,FALSE,NA
"3370_7_2A",7,2021,TRUE,TRUE,2,12,FALSE,NA
"3375_7_3C",7,2021,FALSE,FALSE,NA,NA,NA,NA
"3398_7_9C",7,2021,TRUE,FALSE,NA,NA,FALSE,NA
"3401_7_5H",7,2021,TRUE,TRUE,1,10,FALSE,NA
"3402_7_11I",7,2021,TRUE,TRUE,1,9,FALSE,NA
"3403_7_12I",7,2021,TRUE,TRUE,1,16.5,FALSE,NA
"3404_7_15H",7,2021,TRUE,FALSE,NA,NA,FALSE,NA
"3405_7_15H",7,2021,TRUE,TRUE,1,16.5,FALSE,NA
"3406_7_12J",7,2021,TRUE,TRUE,2,13,FALSE,NA
"3407_7_16D",7,2021,TRUE,TRUE,2,19,FALSE,NA
"3408_7_17C",7,2021,TRUE,TRUE,1,19,FALSE,NA
"3409_7_16B",7,2021,TRUE,TRUE,1,20,FALSE,NA
"3443_7_7A",7,2021,TRUE,TRUE,1,19.5,FALSE,NA
"3446_7_16C",7,2021,TRUE,TRUE,2,15,FALSE,NA
"3447_7_15D",7,2021,TRUE,TRUE,2,11,FALSE,NA
"3450_7_4H",7,2021,TRUE,TRUE,2,16.5,TRUE,1
"3452_7_2E",7,2021,TRUE,TRUE,1,10,FALSE,NA
"3453_7_0C",7,2021,TRUE,TRUE,3,13,TRUE,2
"3513_7_13C",7,2021,FALSE,FALSE,NA,NA,NA,NA
"3636_7_3J",7,2021,TRUE,TRUE,1,15.5,FALSE,NA
"3688_7_7H",7,2021,TRUE,TRUE,1,15,FALSE,NA
"3696_7_13D",7,2021,FALSE,FALSE,NA,NA,NA,NA
"3794_7_6I",7,2021,TRUE,FALSE,NA,NA,FALSE,NA
"3866_7_10B",7,2021,TRUE,TRUE,2,15,TRUE,1
"3874_7_8C",7,2021,TRUE,TRUE,3,16,TRUE,1
"3915_7_1F",7,2021,FALSE,FALSE,NA,NA,NA,NA
"3981_7_0D",7,2021,TRUE,TRUE,1,16.5,FALSE,NA
"3994_7_9J",7,2021,TRUE,TRUE,3,14.5,TRUE,2
"5032_7_16D",7,2021,TRUE,TRUE,2,16,FALSE,NA
"5037_7_17E",7,2021,TRUE,TRUE,2,14,FALSE,NA
"5038_7_17J",7,2021,TRUE,TRUE,1,12.5,FALSE,NA
"5040_7_16D",7,2021,TRUE,TRUE,2,14.5,FALSE,NA
"5041_7_13G",7,2021,TRUE,TRUE,1,15,FALSE,NA
"5047_7_9B",7,2021,TRUE,TRUE,1,15,TRUE,1
"5048_7_11E",7,2021,TRUE,TRUE,1,13.5,FALSE,NA
"5049_7_2D",7,2021,TRUE,TRUE,1,14,TRUE,1
"5050_7_1A",7,2021,TRUE,TRUE,1,12.5,FALSE,NA
"5051_7_1F",7,2021,TRUE,TRUE,1,13.5,FALSE,NA
"5052_7_3J",7,2021,TRUE,TRUE,2,16,FALSE,NA
"5053_7_4J",7,2021,TRUE,TRUE,1,15.5,FALSE,NA
"5054_7_11J",7,2021,TRUE,TRUE,1,17,FALSE,NA
"5055_7_12J",7,2021,TRUE,TRUE,1,21,FALSE,NA
"5056_7_14J",7,2021,TRUE,TRUE,1,24,FALSE,NA
"3059_9_110.21",9,2021,FALSE,FALSE,NA,NA,NA,NA
"3143_9_140.95",9,2021,TRUE,TRUE,3,20,TRUE,2
"3183_9_130.19",9,2021,TRUE,TRUE,2,25,FALSE,NA
"3442_9_130.08",9,2021,TRUE,TRUE,2,26,FALSE,NA
"3609_9_11P",9,2021,TRUE,TRUE,2,18,FALSE,NA
"3639_9_110.09",9,2021,TRUE,TRUE,2,19,FALSE,NA
"3666_9_17H",9,2021,FALSE,FALSE,NA,NA,NA,NA
"3683_9_17H",9,2021,FALSE,FALSE,NA,NA,NA,NA
"3690_9_12R",9,2021,TRUE,TRUE,1,14,FALSE,NA
"3731_9_11L",9,2021,TRUE,TRUE,3,19,FALSE,NA
"3770_9_12L",9,2021,TRUE,TRUE,4,26,FALSE,NA
"3190_10_1B",10,2021,TRUE,TRUE,2,13.5,TRUE,1
"3353_10_5E",10,2021,TRUE,TRUE,2,18,FALSE,NA
"3378_10_5D",10,2021,TRUE,TRUE,1,13,FALSE,NA
"3547_10_4F",10,2021,TRUE,TRUE,2,23,FALSE,NA
"3637_10_6B",10,2021,TRUE,TRUE,1,11,FALSE,NA
"3655_10_6B",10,2021,TRUE,TRUE,2,19.5,FALSE,NA
"3670_10_4E",10,2021,TRUE,FALSE,NA,NA,FALSE,NA
"3929_10_7C",10,2021,TRUE,TRUE,1,10,FALSE,NA
"3002_12_3B",12,2021,TRUE,TRUE,3,17.5,FALSE,NA
"3049_12_15B",12,2021,TRUE,TRUE,1,11,FALSE,NA
"3129_12_15H",12,2021,TRUE,TRUE,3,29,FALSE,NA
"3130_12_3B",12,2021,FALSE,FALSE,NA,NA,NA,NA
"3131_12_13H",12,2021,TRUE,TRUE,3,15,FALSE,NA
"3132_12_18F",12,2021,TRUE,TRUE,2,9,FALSE,NA
"3133_12_5C",12,2021,TRUE,TRUE,1,9.5,FALSE,NA
"3134_12_13H",12,2021,TRUE,TRUE,2,14.5,FALSE,NA
"3135_12_7G",12,2021,TRUE,TRUE,3,9,TRUE,2
"3137_12_12G",12,2021,TRUE,TRUE,3,11.5,FALSE,NA
"3139_12_17A",12,2021,TRUE,TRUE,2,5.5,FALSE,NA
"3140_12_16C",12,2021,TRUE,TRUE,1,10,FALSE,NA
"3144_12_17A",12,2021,TRUE,FALSE,NA,NA,FALSE,NA
"3145_12_11D",12,2021,TRUE,TRUE,2,15,FALSE,NA
"3146_12_16B",12,2021,TRUE,TRUE,2,14.5,FALSE,NA
"3147_12_17B",12,2021,FALSE,FALSE,NA,NA,NA,NA
"3148_12_17D",12,2021,TRUE,TRUE,1,15,FALSE,NA
"3149_12_16C",12,2021,TRUE,TRUE,1,11,FALSE,NA
"3153_12_13E",12,2021,FALSE,FALSE,NA,NA,NA,NA
"3181_12_11B",12,2021,TRUE,TRUE,3,10.5,FALSE,NA
"3226_12_19D",12,2021,TRUE,TRUE,1,7,FALSE,NA
"3354_12_15G",12,2021,TRUE,TRUE,1,12,FALSE,NA
"3366_12_15D",12,2021,TRUE,TRUE,1,13,FALSE,NA
"3369_12_14C",12,2021,TRUE,TRUE,1,9.5,FALSE,NA
"3376_12_16E",12,2021,TRUE,TRUE,1,12.5,FALSE,NA
"3386_12_17D",12,2021,TRUE,TRUE,1,13,FALSE,NA
"3388_12_18E",12,2021,TRUE,TRUE,1,8,FALSE,NA
"3394_12_16C",12,2021,TRUE,TRUE,1,8,FALSE,NA
"3395_12_17C",12,2021,TRUE,TRUE,2,16,FALSE,NA
"3410_12_16C",12,2021,TRUE,TRUE,1,10.5,FALSE,NA
"3411_12_17F",12,2021,TRUE,FALSE,NA,NA,FALSE,NA
"3412_12_17C",12,2021,TRUE,FALSE,NA,NA,FALSE,NA
"3413_12_16I",12,2021,TRUE,TRUE,1,10,FALSE,NA
"3414_12_15H",12,2021,TRUE,TRUE,1,11,FALSE,NA
"3415_12_17H",12,2021,TRUE,TRUE,1,8,FALSE,NA
"3416_12_18G",12,2021,TRUE,FALSE,NA,NA,FALSE,NA
"3417_12_18F",12,2021,TRUE,TRUE,1,9,FALSE,NA
"3418_12_18C",12,2021,TRUE,TRUE,1,13,FALSE,NA
"3419_12_14C",12,2021,TRUE,TRUE,1,7,FALSE,NA
"3420_12_10H",12,2021,TRUE,TRUE,1,9,FALSE,NA
"3421_12_15C",12,2021,TRUE,TRUE,1,7,FALSE,NA
"3422_12_13H",12,2021,TRUE,TRUE,2,19,FALSE,NA
"3423_12_13H",12,2021,FALSE,FALSE,NA,NA,NA,NA
"3424_12_7H",12,2021,TRUE,TRUE,1,10,FALSE,NA
"3425_12_2I",12,2021,TRUE,TRUE,2,13.5,FALSE,NA
"3439_12_14G",12,2021,TRUE,TRUE,1,13,FALSE,NA
"3444_12_13H",12,2021,TRUE,TRUE,1,10.5,FALSE,NA
"3445_12_10B",12,2021,TRUE,TRUE,1,12,FALSE,NA
"3448_12_6F",12,2021,TRUE,TRUE,2,16,FALSE,NA
"3449_12_12B",12,2021,TRUE,TRUE,2,14,FALSE,NA
"3451_12_17D",12,2021,TRUE,TRUE,2,15.5,FALSE,NA
"3536_12_18A",12,2021,TRUE,TRUE,4,15,TRUE,2
"3551_12_11H",12,2021,TRUE,FALSE,NA,NA,FALSE,NA
"3578_12_15A",12,2021,TRUE,TRUE,4,8,TRUE,2
"3758_12_19H",12,2021,TRUE,TRUE,1,10.5,FALSE,NA
"3761_12_14G",12,2021,TRUE,TRUE,2,14,FALSE,NA
"3768_12_18G",12,2021,TRUE,TRUE,1,6.5,FALSE,NA
"3815_12_13H",12,2021,TRUE,TRUE,1,11,FALSE,NA
"3834_12_15C",12,2021,TRUE,FALSE,NA,NA,FALSE,NA
"3876_12_11H",12,2021,TRUE,TRUE,1,14,FALSE,NA
"3938_12_17F",12,2021,TRUE,TRUE,1,9,FALSE,NA
"3009_13_17J",13,2021,TRUE,FALSE,NA,NA,FALSE,NA
"3018_13_10G",13,2021,TRUE,TRUE,3,15.5,TRUE,1
"3023_13_16G",13,2021,TRUE,TRUE,3,20,TRUE,1
"3026_13_3E",13,2021,TRUE,TRUE,1,9,FALSE,NA
"3027_13_0C",13,2021,TRUE,TRUE,3,12.5,FALSE,NA
"3039_13_0E",13,2021,FALSE,FALSE,NA,NA,NA,NA
"3042_13_14B",13,2021,TRUE,TRUE,2,17,FALSE,NA
"3061_13_19E",13,2021,TRUE,TRUE,1,5,FALSE,NA
"3079_13_9B",13,2021,FALSE,FALSE,NA,NA,NA,NA
"3088_13_9B",13,2021,TRUE,TRUE,4,16,FALSE,NA
"3096_13_0H",13,2021,TRUE,TRUE,1,18,FALSE,NA
"3108_13_12G",13,2021,TRUE,TRUE,4,15,TRUE,1
"3109_13_5I",13,2021,TRUE,FALSE,NA,NA,FALSE,NA
"3110_13_0I",13,2021,TRUE,FALSE,NA,NA,FALSE,NA
"3111_13_0I",13,2021,TRUE,FALSE,NA,NA,FALSE,NA
"3112_13_0J",13,2021,TRUE,TRUE,1,14.5,FALSE,NA
"3113_13_6I",13,2021,FALSE,FALSE,NA,NA,NA,NA
"3115_13_11G",13,2021,TRUE,FALSE,NA,NA,FALSE,NA
"3117_13_16H",13,2021,TRUE,TRUE,3,19,FALSE,NA
"3118_13_11H",13,2021,TRUE,TRUE,2,19,FALSE,NA
"3119_13_9H",13,2021,TRUE,TRUE,3,14,FALSE,NA
"3120_13_3H",13,2021,TRUE,TRUE,5,14.5,FALSE,NA
"3121_13_3F",13,2021,TRUE,FALSE,NA,NA,FALSE,NA
"3122_13_4F",13,2021,TRUE,FALSE,NA,NA,FALSE,NA
"3123_13_5H",13,2021,TRUE,TRUE,7,15,FALSE,NA
"3126_13_17B",13,2021,TRUE,TRUE,2,15,FALSE,NA
"3128_13_13H",13,2021,TRUE,TRUE,3,16,TRUE,1
"3136_13_14A",13,2021,TRUE,TRUE,1,12.5,FALSE,NA
"3138_13_12A",13,2021,TRUE,TRUE,1,10,FALSE,NA
"3141_13_10A",13,2021,TRUE,FALSE,NA,NA,FALSE,NA
"3142_13_17A",13,2021,TRUE,TRUE,3,16,TRUE,1
"3143_13_11A",13,2021,TRUE,TRUE,2,11,TRUE,1
"3154_13_16J",13,2021,TRUE,TRUE,5,14,FALSE,NA
"3155_13_5A",13,2021,TRUE,TRUE,5,11,TRUE,1
"3164_13_17C",13,2021,TRUE,TRUE,2,17.5,FALSE,NA
"3167_13_12G",13,2021,TRUE,TRUE,3,12.5,FALSE,NA
"3178_13_2C",13,2021,TRUE,TRUE,1,11,FALSE,NA
"3179_13_15B",13,2021,TRUE,TRUE,1,15,FALSE,NA
"3180_13_17H",13,2021,TRUE,TRUE,3,15,FALSE,NA
"3183_13_15A",13,2021,FALSE,FALSE,NA,NA,NA,NA
"3187_13_1J",13,2021,TRUE,TRUE,3,10,TRUE,1
"3196_13_14A",13,2021,TRUE,TRUE,1,17.5,FALSE,NA
"3287_13_10H",13,2021,FALSE,FALSE,NA,NA,NA,NA
"3299_13_1G",13,2021,TRUE,TRUE,1,9,FALSE,NA
"3333_13_12A",13,2021,FALSE,FALSE,NA,NA,NA,NA
"3336_13_3C",13,2021,TRUE,TRUE,1,10,FALSE,NA
"3355_13_16C",13,2021,TRUE,TRUE,4,14.5,FALSE,NA
"3356_13_15G",13,2021,TRUE,FALSE,NA,NA,FALSE,NA
"3357_13_16J",13,2021,TRUE,TRUE,4,11,TRUE,1
"3358_13_16A",13,2021,TRUE,TRUE,3,19,FALSE,NA
"3359_13_14H",13,2021,TRUE,TRUE,1,18.5,FALSE,NA
"3367_13_3H",13,2021,TRUE,TRUE,2,12.5,FALSE,NA
"3373_13_13J",13,2021,TRUE,TRUE,5,17,TRUE,1
"3375_13_14F",13,2021,FALSE,FALSE,NA,NA,NA,NA
"3376_13_16F",13,2021,TRUE,TRUE,4,17,TRUE,1
"3377_13_18D",13,2021,TRUE,TRUE,2,12,FALSE,NA
"3382_13_5C",13,2021,TRUE,TRUE,2,10,TRUE,1
"3383_13_18I",13,2021,TRUE,TRUE,3,15,FALSE,NA
"3384_13_6G",13,2021,TRUE,TRUE,2,13.5,FALSE,NA
"3385_13_16D",13,2021,FALSE,FALSE,NA,NA,NA,NA
"3389_13_16D",13,2021,FALSE,FALSE,NA,NA,NA,NA
"3390_13_7G",13,2021,TRUE,TRUE,4,14.5,TRUE,1
"3391_13_7G",13,2021,TRUE,TRUE,2,13,FALSE,NA
"3392_13_18C",13,2021,TRUE,TRUE,3,10.5,FALSE,NA
"3393_13_18C",13,2021,TRUE,FALSE,NA,NA,FALSE,NA
"3396_13_12B",13,2021,TRUE,TRUE,6,15.5,TRUE,3
"3397_13_17G",13,2021,TRUE,TRUE,2,18,TRUE,1
"3400_13_3H",13,2021,TRUE,TRUE,1,7,TRUE,1
"3419_13_16F",13,2021,TRUE,FALSE,NA,NA,FALSE,NA
"3420_13_18B",13,2021,FALSE,FALSE,NA,NA,NA,NA
"3421_13_0C",13,2021,TRUE,TRUE,2,13,TRUE,1
"3422_13_0C",13,2021,TRUE,TRUE,2,12.5,FALSE,NA
"3427_13_6I",13,2021,TRUE,TRUE,1,12,FALSE,NA
"3428_13_0D",13,2021,TRUE,TRUE,2,13,TRUE,1
"3429_13_0D",13,2021,TRUE,TRUE,1,13,TRUE,1
"3431_13_0D",13,2021,TRUE,TRUE,2,13,FALSE,NA
"3433_13_3A",13,2021,TRUE,TRUE,2,10,TRUE,1
"3438_13_17A",13,2021,TRUE,TRUE,2,12,FALSE,NA
"3441_13_2B",13,2021,TRUE,TRUE,1,14.5,FALSE,NA
"3478_13_16B",13,2021,TRUE,TRUE,1,13.5,FALSE,NA
"3480_13_16C",13,2021,TRUE,FALSE,NA,NA,FALSE,NA
"3481_13_12F",13,2021,TRUE,TRUE,3,19,TRUE,1
"3483_13_15D",13,2021,FALSE,FALSE,NA,NA,NA,NA
"3491_13_15E",13,2021,TRUE,TRUE,1,11,FALSE,NA
"3492_13_15C",13,2021,TRUE,TRUE,1,13,FALSE,NA
"3494_13_16D",13,2021,TRUE,TRUE,4,11,TRUE,2
"3497_13_17C",13,2021,TRUE,FALSE,NA,NA,FALSE,NA
"3498_13_14D",13,2021,TRUE,TRUE,1,7,FALSE,NA
"3500_13_14C",13,2021,TRUE,TRUE,2,18.5,FALSE,NA
"3515_13_14G",13,2021,TRUE,TRUE,4,12.5,TRUE,2
"3535_13_18A",13,2021,FALSE,FALSE,NA,NA,NA,NA
"3558_13_0F",13,2021,FALSE,FALSE,NA,NA,NA,NA
"3559_13_4C",13,2021,TRUE,TRUE,1,16,FALSE,NA
"3565_13_19F",13,2021,TRUE,TRUE,2,16,FALSE,NA
"3573_13_18D",13,2021,FALSE,FALSE,NA,NA,NA,NA
"3590_13_9C",13,2021,TRUE,TRUE,2,9,FALSE,NA
"3593_13_12A",13,2021,TRUE,TRUE,3,17,FALSE,NA
"3595_13_2F",13,2021,TRUE,TRUE,2,6,TRUE,1
"3604_13_2H",13,2021,TRUE,TRUE,3,16.5,FALSE,NA
"3605_13_15F",13,2021,TRUE,TRUE,3,18.5,TRUE,1
"3616_13_10B",13,2021,TRUE,TRUE,3,10.5,TRUE,1
"3617_13_19G",13,2021,TRUE,TRUE,2,14,FALSE,NA
"3620_13_12J",13,2021,TRUE,TRUE,2,13,TRUE,1
"3628_13_17D",13,2021,TRUE,TRUE,7,12,TRUE,1
"3638_13_8C",13,2021,TRUE,TRUE,2,9,FALSE,NA
"3642_13_10G",13,2021,TRUE,TRUE,4,14,TRUE,2
"3658_13_11I",13,2021,TRUE,TRUE,3,16,FALSE,NA
"3675_13_13I",13,2021,TRUE,TRUE,4,19.5,TRUE,2
"3681_13_19D",13,2021,TRUE,TRUE,2,12,FALSE,NA
"3694_13_9A",13,2021,TRUE,TRUE,4,14,FALSE,NA
"3700_13_15D",13,2021,TRUE,FALSE,NA,NA,FALSE,NA
"3701_13_19E",13,2021,TRUE,TRUE,4,11,FALSE,NA
"3705_13_14H",13,2021,TRUE,TRUE,5,24,FALSE,NA
"3709_13_4F",13,2021,FALSE,FALSE,NA,NA,NA,NA
"3724_13_14C",13,2021,TRUE,TRUE,1,15,FALSE,NA
"3726_13_0E",13,2021,TRUE,TRUE,3,15.5,TRUE,1
"3727_13_8D",13,2021,TRUE,TRUE,2,14.5,FALSE,NA
"3756_13_12G",13,2021,TRUE,TRUE,2,14,FALSE,NA
"3769_13_0G",13,2021,TRUE,TRUE,2,13.5,TRUE,1
"3775_13_11G",13,2021,TRUE,TRUE,3,13,TRUE,1
"3778_13_4H",13,2021,TRUE,TRUE,1,10.5,FALSE,NA
"3780_13_7J",13,2021,TRUE,TRUE,4,12,TRUE,1
"3781_13_19C",13,2021,TRUE,TRUE,1,19.5,FALSE,NA
"3823_13_18G",13,2021,TRUE,FALSE,NA,NA,FALSE,NA
"3826_13_5A",13,2021,TRUE,TRUE,4,12,TRUE,1
"3830_13_18C",13,2021,TRUE,TRUE,1,7.5,FALSE,NA
"3853_13_16A",13,2021,TRUE,TRUE,7,19,TRUE,1
"3978_13_2F",13,2021,TRUE,TRUE,5,14,TRUE,2
"3980_13_0F",13,2021,TRUE,TRUE,2,18,FALSE,NA
"3989_13_17A",13,2021,TRUE,TRUE,1,14,FALSE,NA
"3997_13_12G",13,2021,TRUE,TRUE,4,15,TRUE,1
"3_13_8H",13,2021,TRUE,FALSE,NA,NA,FALSE,NA
"7537_13_4C",13,2021,TRUE,TRUE,2,15,TRUE,1
"3004_14_0A",14,2021,TRUE,TRUE,1,12,FALSE,NA
"3032_14_6B",14,2021,FALSE,FALSE,NA,NA,NA,NA
"3035_14_3B",14,2021,TRUE,TRUE,3,16,FALSE,NA
"3058_14_2A",14,2021,TRUE,TRUE,3,16,FALSE,NA
"3062_14_19G",14,2021,TRUE,TRUE,1,15.5,FALSE,NA
"3066_14_17B",14,2021,TRUE,TRUE,1,19,FALSE,NA
"3084_14_12A",14,2021,TRUE,TRUE,1,16,FALSE,NA
"3085_14_5B",14,2021,FALSE,FALSE,NA,NA,NA,NA
"3086_14_9C",14,2021,FALSE,FALSE,NA,NA,NA,NA
"3101_14_19D",14,2021,TRUE,TRUE,2,17.5,FALSE,NA
"3107_14_13A",14,2021,TRUE,TRUE,3,11,FALSE,NA
"3118_14_17A",14,2021,TRUE,TRUE,3,20.5,FALSE,NA
