"year","plot","tag","plantid.seed","umbel.no","no.seeds","notes","No.leaves","Stalk_Height","Leaf.length","No.umbels","umbel.diam","Note","edited","plantid.demo","flowering.in.demo","coor.demo"
2023,15,3116,"3116_15_17B","8",0,"",12,37,22,9,"SOS",NA,FALSE,"3116_15_16C",TRUE,"16C"
2023,15,3116,"3116_15_17B","9",0,"",12,37,22,9,"SOS",NA,FALSE,"3116_15_16C",TRUE,"16C"
2023,15,3297,"3297_15_11H","1",0,"[stalk clipped 15 may; tag hard to read on datasheet]",0,NA,NA,NA,NA,NA,FALSE,"3297_15_12I",FALSE,"12I"
2023,15,3354,"3354_15_10B","1",94,"",15,44,17.5,11,"SOS",NA,FALSE,"3354_15_11B",TRUE,"11B"
2023,15,3354,"3354_15_10B","2",66,"",15,44,17.5,11,"SOS",NA,FALSE,"3354_15_11B",TRUE,"11B"
2023,15,3354,"3354_15_10B","3",64,"",15,44,17.5,11,"SOS",NA,FALSE,"3354_15_11B",TRUE,"11B"
2023,15,3354,"3354_15_10B","4",40,"",15,44,17.5,11,"SOS",NA,FALSE,"3354_15_11B",TRUE,"11B"
2023,15,3354,"3354_15_10B","5",48,"",15,44,17.5,11,"SOS",NA,FALSE,"3354_15_11B",TRUE,"11B"
2023,15,3354,"3354_15_10B","6",48,"",15,44,17.5,11,"SOS",NA,FALSE,"3354_15_11B",TRUE,"11B"
2023,15,3354,"3354_15_10B","7",38,"",15,44,17.5,11,"SOS",NA,FALSE,"3354_15_11B",TRUE,"11B"
2023,15,3354,"3354_15_10B","8",0,"",15,44,17.5,11,"SOS",NA,FALSE,"3354_15_11B",TRUE,"11B"
2023,15,3354,"3354_15_10B","9",0,"",15,44,17.5,11,"SOS",NA,FALSE,"3354_15_11B",TRUE,"11B"
2023,15,3354,"3354_15_10B","10",0,"",15,44,17.5,11,"SOS",NA,FALSE,"3354_15_11B",TRUE,"11B"
2023,15,3354,"3354_15_10B","11",0,"",15,44,17.5,11,"SOS",NA,FALSE,"3354_15_11B",TRUE,"11B"
2023,15,3368,"3368_15_14B","1",0,"[plant gone 26 may]",0,NA,NA,NA,NA,NA,FALSE,"3368_15_14D",FALSE,"14D"
2023,15,3371,"3371_15_13B","1",46,"",6,27,11,3,"SOS",NA,FALSE,"3371_15_14C",TRUE,"14C"
2023,15,3371,"3371_15_13B","2",16,"",6,27,11,3,"SOS",NA,FALSE,"3371_15_14C",TRUE,"14C"
2023,15,3371,"3371_15_13B","3",44,"",6,27,11,3,"SOS",NA,FALSE,"3371_15_14C",TRUE,"14C"
2023,15,3372,"3372_15_19A","1",52,"",6,42.5,27,3,"SOS",NA,FALSE,"3372_15_19C",TRUE,"19C"
2023,15,3372,"3372_15_19A","2",42,"",6,42.5,27,3,"SOS",NA,FALSE,"3372_15_19C",TRUE,"19C"
2023,15,3372,"3372_15_19A","3",38,"",6,42.5,27,3,"SOS",NA,FALSE,"3372_15_19C",TRUE,"19C"
2023,15,3377,"3377_15_14H","1",108,"",6,47,19,4,"SOS",NA,FALSE,"3377_15_14G",TRUE,"14G"
2023,15,3377,"3377_15_14H","2",64,"",6,47,19,4,"SOS",NA,FALSE,"3377_15_14G",TRUE,"14G"
2023,15,3377,"3377_15_14H","3",0,"",6,47,19,4,"SOS",NA,FALSE,"3377_15_14G",TRUE,"14G"
2023,15,3377,"3377_15_14H","4",0,"",6,47,19,4,"SOS",NA,FALSE,"3377_15_14G",TRUE,"14G"
2023,15,3384,"3384_15_17J","1",8,"",2,30.5,14.5,1,"6.5",NA,FALSE,"3384_15_16I",TRUE,"16I"
2023,15,3391,"3391_15_16A","1",142,"",3,40,11,2,"SOS",NA,FALSE,"3391_15_16A",TRUE,"16A"
2023,15,3391,"3391_15_16A","2",0,"",3,40,11,2,"SOS",NA,FALSE,"3391_15_16A",TRUE,"16A"
2023,15,3395,"3395_15_16G","1",100,"",6,49,19.5,3,"SOS",NA,FALSE,"3395_15_16G",TRUE,"16G"
2023,15,3395,"3395_15_16G","2",108,"",6,49,19.5,3,"SOS",NA,FALSE,"3395_15_16G",TRUE,"16G"
2023,15,3395,"3395_15_16G","3",0,"",6,49,19.5,3,"SOS",NA,FALSE,"3395_15_16G",TRUE,"16G"
2023,15,3397,"3397_15_10F","1",114,"",4,36,18,2,"SOS",NA,FALSE,"3397_15_11F",TRUE,"11F"
2023,15,3397,"3397_15_10F","2",0,"",4,36,18,2,"SOS",NA,FALSE,"3397_15_11F",TRUE,"11F"
2023,15,3401,"3401_15_11H","1",48,"",10,43,16.5,7,"SOS",NA,FALSE,"3401_15_12G",TRUE,"12G"
2023,15,3401,"3401_15_11H","2",58,"",10,43,16.5,7,"SOS",NA,FALSE,"3401_15_12G",TRUE,"12G"
2023,15,3401,"3401_15_11H","3",42,"",10,43,16.5,7,"SOS",NA,FALSE,"3401_15_12G",TRUE,"12G"
2023,15,3401,"3401_15_11H","4",56,"",10,43,16.5,7,"SOS",NA,FALSE,"3401_15_12G",TRUE,"12G"
2023,15,3401,"3401_15_11H","5",8,"",10,43,16.5,7,"SOS",NA,FALSE,"3401_15_12G",TRUE,"12G"
2023,15,3401,"3401_15_11H","6",0,"",10,43,16.5,7,"SOS",NA,FALSE,"3401_15_12G",TRUE,"12G"
2023,15,3436,"3436_15_17J","s",128,"",3,34,22,1,"7.5",NA,FALSE,"3436_15_17H",TRUE,"17H"
2023,15,3446,"3446_15_16B","1",26,"",1,29,19,1,"6.5",NA,FALSE,"3446_15_15C",TRUE,"15C"
2023,15,3455,"3455_15_15C","1",106,"",3,36,14,2,"SOS",NA,FALSE,"3455_15_15C",TRUE,"15C"
2023,15,3455,"3455_15_15C","2",0,"",3,36,14,2,"SOS",NA,FALSE,"3455_15_15C",TRUE,"15C"
2023,15,3457,"3457_15_18A","1",48,"",9,46,12.5,5,"SOS",NA,FALSE,"3457_15_18A",TRUE,"18A"
2023,15,3457,"3457_15_18A","2",42,"",9,46,12.5,5,"SOS",NA,FALSE,"3457_15_18A",TRUE,"18A"
2023,15,3457,"3457_15_18A","3",48,"",9,46,12.5,5,"SOS",NA,FALSE,"3457_15_18A",TRUE,"18A"
2023,15,3457,"3457_15_18A","4",0,"",9,46,12.5,5,"SOS",NA,FALSE,"3457_15_18A",TRUE,"18A"
2023,15,3457,"3457_15_18A","5",0,"",9,46,12.5,5,"SOS",NA,FALSE,"3457_15_18A",TRUE,"18A"
2023,15,3481,"3481_15_15H","1",0,"[stalk clipped 15 may]",3,19,23.5,3,"SOS",NA,FALSE,"3481_15_15H",TRUE,"15H"
2023,15,3482,"3482_15_16J","1",34,"",3,23,13,3,"SOS",NA,FALSE,"3482_15_16J",TRUE,"16J"
2023,15,3482,"3482_15_16J","2",0,"",3,23,13,3,"SOS",NA,FALSE,"3482_15_16J",TRUE,"16J"
2023,15,3489,"3489_15_14G","1",18,"",3,36,19,1,"7.5",NA,FALSE,"3489_15_14G",TRUE,"14G"
2023,15,3490,"3490_15_11B","1",12,"",6,23,10,3,"SOS",NA,FALSE,"3490_15_12C",TRUE,"12C"
2023,15,3490,"3490_15_11B","2",0,"",6,23,10,3,"SOS",NA,FALSE,"3490_15_12C",TRUE,"12C"
2023,15,3490,"3490_15_11B","3",0,"",6,23,10,3,"SOS",NA,FALSE,"3490_15_12C",TRUE,"12C"
2023,15,3491,"3491_15_17E","1",112,"",4,49,17,3,"SOS",NA,FALSE,"3491_15_17E",TRUE,"17E"
2023,15,3491,"3491_15_17E","2",54,"",4,49,17,3,"SOS",NA,FALSE,"3491_15_17E",TRUE,"17E"
2023,15,3491,"3491_15_17E","3",0,"",4,49,17,3,"SOS",NA,FALSE,"3491_15_17E",TRUE,"17E"
2023,15,3493,"3493_15_13E","1",80,"",9,37,13,7,"SOS",NA,FALSE,"3493_15_14E",TRUE,"14E"
2023,15,3493,"3493_15_13E","2",70,"",9,37,13,7,"SOS",NA,FALSE,"3493_15_14E",TRUE,"14E"
2023,15,3493,"3493_15_13E","3",70,"",9,37,13,7,"SOS",NA,FALSE,"3493_15_14E",TRUE,"14E"
2023,15,3493,"3493_15_13E","4",82,"",9,37,13,7,"SOS",NA,FALSE,"3493_15_14E",TRUE,"14E"
2023,15,3493,"3493_15_13E","5",52,"",9,37,13,7,"SOS",NA,FALSE,"3493_15_14E",TRUE,"14E"
2023,15,3493,"3493_15_13E","6",40,"",9,37,13,7,"SOS",NA,FALSE,"3493_15_14E",TRUE,"14E"
2023,15,3493,"3493_15_13E","7",34,"",9,37,13,7,"SOS",NA,FALSE,"3493_15_14E",TRUE,"14E"
2023,15,3498,"3498_15_14B","1",0,"[stalk broke 4 jun]",2,26,6,2,"SOS",NA,FALSE,"3498_15_16C",TRUE,"16C"
2023,15,3498,"3498_15_14B","2",0,"[stalk broke 4 jun]",2,26,6,2,"SOS",NA,FALSE,"3498_15_16C",TRUE,"16C"
2023,15,3500,"3500_15_10C","1",162,"",7,48,10,4,"SOS",NA,FALSE,"3500_15_10D",TRUE,"10D"
2023,15,3500,"3500_15_10C","2",42,"",7,48,10,4,"SOS",NA,FALSE,"3500_15_10D",TRUE,"10D"
2023,15,3500,"3500_15_10C","3",116,"nibbled on",7,48,10,4,"SOS",NA,FALSE,"3500_15_10D",TRUE,"10D"
2023,15,3500,"3500_15_10C","4",0,"",7,48,10,4,"SOS",NA,FALSE,"3500_15_10D",TRUE,"10D"
2023,15,3581,"3581_15_15H","1",42,"",7,36.5,22,3,"SOS",NA,FALSE,"3581_15_15I",TRUE,"15I"
2023,15,3581,"3581_15_15H","2",0,"",7,36.5,22,3,"SOS",NA,FALSE,"3581_15_15I",TRUE,"15I"
2023,15,3581,"3581_15_15H","3",0,"",7,36.5,22,3,"SOS",NA,FALSE,"3581_15_15I",TRUE,"15I"
2023,15,3612,"3612_15_11D","1",66,"",4,25.5,13,3,"SOS",NA,FALSE,"3612_15_12E",TRUE,"12E"
2023,15,3612,"3612_15_11D","2",22,"",4,25.5,13,3,"SOS",NA,FALSE,"3612_15_12E",TRUE,"12E"
2023,15,3612,"3612_15_11D","3",0,"",4,25.5,13,3,"SOS",NA,FALSE,"3612_15_12E",TRUE,"12E"
2023,15,3673,"3673_15_10A","1",98,"",2,43,8,2,"SOS",NA,FALSE,"3673_15_10A",TRUE,"10A"
2023,15,3673,"3673_15_10A","2",0,"",2,43,8,2,"SOS",NA,FALSE,"3673_15_10A",TRUE,"10A"
2023,15,3686,"3686_15_16H","1",140,"",6,48,20.5,4,"SOS",NA,FALSE,"3686_15_16H",TRUE,"16H"
2023,15,3686,"3686_15_16H","2",44,"",6,48,20.5,4,"SOS",NA,FALSE,"3686_15_16H",TRUE,"16H"
2023,15,3686,"3686_15_16H","3",0,"",6,48,20.5,4,"SOS",NA,FALSE,"3686_15_16H",TRUE,"16H"
2023,15,3686,"3686_15_16H","4",0,"",6,48,20.5,4,"SOS",NA,FALSE,"3686_15_16H",TRUE,"16H"
2023,15,3706,"3706_15_12H","1",98,"[tag manually edited; was 3076]",2,44,22.5,2,"SOS",NA,FALSE,"3706_15_13H",TRUE,"13H"
2023,15,3734,"3734_15_0H","1",0,"[datasheet says xcoord is 10; fix?]",NA,21,NA,1,"3.5",NA,FALSE,"3734_15_10H",TRUE,"10H"
2023,15,3736,"3736_15_14B","1",50,"",8,41,12,6,"SOS",NA,FALSE,"3736_15_14B",TRUE,"14B"
2023,15,3736,"3736_15_14B","2",58,"",8,41,12,6,"SOS",NA,FALSE,"3736_15_14B",TRUE,"14B"
2023,15,3736,"3736_15_14B","3",22,"",8,41,12,6,"SOS",NA,FALSE,"3736_15_14B",TRUE,"14B"
2023,15,3736,"3736_15_14B","4",30,"",8,41,12,6,"SOS",NA,FALSE,"3736_15_14B",TRUE,"14B"
2023,15,3736,"3736_15_14B","5",0,"",8,41,12,6,"SOS",NA,FALSE,"3736_15_14B",TRUE,"14B"
2023,15,3736,"3736_15_14B","6",0,"",8,41,12,6,"SOS",NA,FALSE,"3736_15_14B",TRUE,"14B"
2023,15,3737,"3737_15_10D","1",12,"",2,28,10,2,"SOS",NA,FALSE,"3737_15_12E",TRUE,"12E"
2023,15,3737,"3737_15_10D","2",44,"",2,28,10,2,"SOS",NA,FALSE,"3737_15_12E",TRUE,"12E"
2023,15,3738,"3738_15_17H","1",66,"",5,38,10,3,"SOS",NA,FALSE,"3738_15_17H",TRUE,"17H"
2023,15,3738,"3738_15_17H","2",36,"",5,38,10,3,"SOS",NA,FALSE,"3738_15_17H",TRUE,"17H"
2023,15,3738,"3738_15_17H","3",0,"",5,38,10,3,"SOS",NA,FALSE,"3738_15_17H",TRUE,"17H"
2023,15,3766,"3766_15_19C","1",0,"",8,51,24,5,"SOS",NA,FALSE,"3766_15_19D",TRUE,"19D"
2023,15,3766,"3766_15_19C","2",0,"",8,51,24,5,"SOS",NA,FALSE,"3766_15_19D",TRUE,"19D"
2023,15,3766,"3766_15_19C","3",0,"",8,51,24,5,"SOS",NA,FALSE,"3766_15_19D",TRUE,"19D"
2023,15,3766,"3766_15_19C","4",0,"",8,51,24,5,"SOS",NA,FALSE,"3766_15_19D",TRUE,"19D"
2023,15,3766,"3766_15_19C","5",0,"",8,51,24,5,"SOS",NA,FALSE,"3766_15_19D",TRUE,"19D"
2023,15,3831,"3831_15_14C","1",112,"[tag manually edited; was 3813]",7,41,11,5,"SOS",NA,FALSE,"3831_15_14B",TRUE,"14B"
2023,15,3831,"3831_15_14C","2",38,"[tag manually edited; was 3813]",7,41,11,5,"SOS",NA,FALSE,"3831_15_14B",TRUE,"14B"
2023,15,3831,"3831_15_14C","3",0,"[tag manually edited; was 3813]",7,41,11,5,"SOS",NA,FALSE,"3831_15_14B",TRUE,"14B"
2023,15,3831,"3831_15_14C","4",0,"[tag manually edited; was 3813]",7,41,11,5,"SOS",NA,FALSE,"3831_15_14B",TRUE,"14B"
2023,15,3831,"3831_15_14C","5",0,"[tag manually edited; was 3813]",7,41,11,5,"SOS",NA,FALSE,"3831_15_14B",TRUE,"14B"
2023,15,7521,"7521_15_1E","1",82,"",1,38,15,1,"9",NA,FALSE,"7521_15_15E",TRUE,"15E"
