"Year","plantid","Plot","in.demo","in.phen","in.seed","No.leaves","Leaf.length","No.umbels","umbel.no","no.seeds","phen.umbels","phen.julis","demo.note","proc.note","demo.edited","seed.note"
2022,"3733_6",6,TRUE,TRUE,TRUE,3,16.5,2,1,144,2,"117; 145","",,FALSE,";"
2022,"3743_6",6,TRUE,TRUE,TRUE,3,13,2,1,68,2,"138; 145","outside of plot",,FALSE,";"
2022,"3743_6",6,TRUE,TRUE,TRUE,3,13,2,2,0,2,"138; 145","outside of plot",,FALSE,";"
2022,"3747_6",6,TRUE,FALSE,FALSE,0,,,,,,,"NP",,FALSE,
2022,"3748_6",6,TRUE,FALSE,FALSE,5,16,3,,,,,"pulled replacement tag from 2021 (3748) - didn’t have its own row","updating tag (old tag 3179 new tag 3748",TRUE,
2022,"3753_6",6,TRUE,FALSE,FALSE,3,28,0,,,,,"",,FALSE,
2022,"3767_6",6,TRUE,FALSE,FALSE,1,20,0,,,,,"",,FALSE,
2022,"3773_6",6,TRUE,TRUE,TRUE,2,18.5,2,2,0,2,"124; 145","tagged in 2021, not transferred to 2022 data sheet. ",,FALSE,";"
2022,"3773_6",6,TRUE,TRUE,TRUE,2,18.5,2,1,18,2,"124; 145","tagged in 2021, not transferred to 2022 data sheet. ",,FALSE,";"
2022,"3777_6",6,TRUE,TRUE,TRUE,2,13,2,2,0,2,"117; 138","",,FALSE,";"
2022,"3777_6",6,TRUE,TRUE,TRUE,2,13,2,1,104,2,"117; 138","",,FALSE,";"
2022,"3784_6",6,TRUE,FALSE,FALSE,0,,,,,,,"NP. Tag pulled",,FALSE,
2022,"3785_6",6,TRUE,FALSE,FALSE,0,,,,,,,"NP",,FALSE,
2022,"3789_6",6,TRUE,TRUE,TRUE,2,16,1,1,0,1,"138","replaced with 3789. 3164 pulled (2021), so tag is 3789","tag switched (old tag 3164);NA",TRUE,";"
2022,"3790_6",6,TRUE,FALSE,FALSE,0,,,,,,,"NP",,FALSE,
2022,"3791_6",6,TRUE,FALSE,FALSE,0,,,,,,,"NP",,FALSE,
2022,"3825_6",6,TRUE,FALSE,FALSE,0,,,,,,,"NPNT. Tag pulled",,FALSE,
2022,"3887_6",6,TRUE,TRUE,TRUE,4,10,3,2,112,3,"124; 131; 131","",,FALSE,";"
2022,"3887_6",6,TRUE,TRUE,TRUE,4,10,3,1,114,3,"124; 131; 131","",,FALSE,";"
2022,"3887_6",6,TRUE,TRUE,TRUE,4,10,3,3,4,3,"124; 131; 131","",,FALSE,";"
2022,"3916_6",6,TRUE,FALSE,FALSE,0,,,,,,,"NP. 3918 = correct tag",,FALSE,
2022,"3955_6",6,TRUE,TRUE,TRUE,5,18,1,1,24,1,"145","",,FALSE,";"
2022,"3044_7",7,TRUE,TRUE,TRUE,3,25.5,2,2,0,2,"117; 138","","one ycoor fixed (was NA)",TRUE,";"
2022,"3044_7",7,TRUE,TRUE,TRUE,3,25.5,2,1,50,2,"117; 138","","one ycoor fixed (was NA)",TRUE,";"
2022,"3069_7",7,TRUE,FALSE,FALSE,1,26.5,0,,,,,"",,FALSE,
2022,"3089_7",7,TRUE,TRUE,TRUE,2,14,2,2,0,2,"110; 124","",,FALSE,";"
2022,"3089_7",7,TRUE,TRUE,TRUE,2,14,2,1,92,2,"110; 124","",,FALSE,";"
2022,"3100_7",7,TRUE,TRUE,TRUE,2,20,1,1,2,1,"124","",,FALSE,";"
2022,"3131_7",7,TRUE,FALSE,FALSE,,,,,,,,"NPNT",,FALSE,
2022,"3150_7",7,TRUE,FALSE,FALSE,1,24,0,,,,,"",,FALSE,
2022,"3176_7",7,TRUE,FALSE,FALSE,1,32,0,,,,,"",,FALSE,
2022,"3177_7",7,TRUE,FALSE,FALSE,2,23,0,,,,,"",,FALSE,
2022,"3298_7",7,TRUE,TRUE,TRUE,2,18,1,1,26,2,"110; 124","tag says '3298' ",,TRUE,";"
2022,"3308_7",7,TRUE,FALSE,FALSE,,,,,,,,"NPNT",,FALSE,
2022,"3327_7",7,TRUE,FALSE,FALSE,0,,,,,,,"NP. Tag pulled",,FALSE,
2022,"3357_7",7,TRUE,FALSE,FALSE,,,,,,,,"NPNT",,FALSE,
2022,"3368_7",7,TRUE,TRUE,TRUE,3,32,1,1,20,1,"145","",,FALSE,";"
2022,"3370_7",7,TRUE,TRUE,TRUE,4,24.5,1,1,0,1,"152","",,FALSE,";"
2022,"3375_7",7,TRUE,TRUE,TRUE,2,21,2,1,0,2,"117; 124","",,FALSE,";"
2022,"3375_7",7,TRUE,TRUE,TRUE,2,21,2,2,0,2,"117; 124","",,FALSE,";"
2022,"3398_7",7,TRUE,FALSE,FALSE,0,,,,,,,"NP. Tag pulled","tag changed based on 2019 note (was 3396)",TRUE,
2022,"3401_7",7,TRUE,TRUE,TRUE,1,19,1,1,36,1,"138","",,FALSE,";"
2022,"3402_7",7,TRUE,FALSE,FALSE,1,21.5,0,,,,,"",,FALSE,
2022,"3403_7",7,TRUE,TRUE,TRUE,2,20,1,1,0,1,"152","",,FALSE,";"
2022,"3404_7",7,TRUE,FALSE,FALSE,2,18,0,,,,,"",,FALSE,
2022,"3405_7",7,TRUE,FALSE,FALSE,1,19.5,0,,,,,"",,FALSE,
2022,"3406_7",7,TRUE,TRUE,TRUE,1,9,1,1,0,1,"138","",,FALSE,";"
2022,"3407_7",7,TRUE,FALSE,FALSE,1,25.5,0,,,,,"",,FALSE,
2022,"3408_7",7,TRUE,TRUE,TRUE,1,18.5,1,1,0,1,"138","",,FALSE,";"
2022,"3409_7",7,TRUE,FALSE,FALSE,0,,,,,,,"entire plant clipped but present ",,FALSE,
2022,"3443_7",7,TRUE,TRUE,TRUE,2,24,1,1,0,1,"117","",,FALSE,";"
2022,"3446_7",7,TRUE,TRUE,TRUE,2,18,2,1,4,2,"103; 110","",,FALSE,";"
2022,"3446_7",7,TRUE,TRUE,TRUE,2,18,2,2,0,2,"103; 110","",,FALSE,";"
2022,"3447_7",7,TRUE,FALSE,FALSE,1,24,0,,,,,"",,FALSE,
2022,"3450_7",7,TRUE,TRUE,TRUE,4,23.5,3,3,0,3,"96; 124; 124","",,FALSE,";"
2022,"3450_7",7,TRUE,TRUE,TRUE,4,23.5,3,2,2,3,"96; 124; 124","",,FALSE,";"
2022,"3450_7",7,TRUE,TRUE,TRUE,4,23.5,3,1,136,3,"96; 124; 124","",,FALSE,";"
2022,"3452_7",7,TRUE,TRUE,TRUE,8,19,4,4,0,4,"110; 124; 124; 131","",,FALSE,";"
2022,"3452_7",7,TRUE,TRUE,TRUE,8,19,4,2,26,4,"110; 124; 124; 131","",,FALSE,";"
2022,"3452_7",7,TRUE,TRUE,TRUE,8,19,4,3,0,4,"110; 124; 124; 131","",,FALSE,";"
2022,"3452_7",7,TRUE,TRUE,TRUE,8,19,4,1,114,4,"110; 124; 124; 131","",,FALSE,";"
2022,"3453_7",7,TRUE,TRUE,TRUE,3,22,4,3,22,4,"124; 131; 152; 152","",,FALSE,";"
2022,"3453_7",7,TRUE,TRUE,TRUE,3,22,4,4,0,4,"124; 131; 152; 152","",,FALSE,";"
2022,"3453_7",7,TRUE,TRUE,TRUE,3,22,4,1,76,4,"124; 131; 152; 152","",,FALSE,";"
2022,"3453_7",7,TRUE,TRUE,TRUE,3,22,4,2,26,4,"124; 131; 152; 152","",,FALSE,";"
2022,"3513_7",7,TRUE,FALSE,FALSE,,,,,,,,"NPNT",,FALSE,
2022,"3636_7",7,TRUE,FALSE,FALSE,1,27,0,,,,,"",,FALSE,
2022,"3688_7",7,TRUE,TRUE,TRUE,2,13.5,2,2,0,2,"131; 138","",,FALSE,";"
2022,"3688_7",7,TRUE,TRUE,TRUE,2,13.5,2,1,0,2,"131; 138","",,FALSE,";"
2022,"3696_7",7,TRUE,FALSE,FALSE,,,,,,,,"NPNT",,FALSE,
2022,"3794_7",7,TRUE,FALSE,FALSE,0,,,,,,,"NP. Tag pulled",,FALSE,
2022,"3874_7",7,TRUE,TRUE,TRUE,4,25.5,1,1,64,2,"117; 138","",,FALSE,";"
2022,"3886_7",7,TRUE,TRUE,TRUE,3,14,2,1,90,2,"110; 138","Tag says 3886, typo? No other 10B/C tag","NA; tag misentered as 3866",TRUE,";"
2022,"3886_7",7,TRUE,TRUE,TRUE,3,14,2,2,0,2,"110; 138","Tag says 3886, typo? No other 10B/C tag","NA; tag misentered as 3866",TRUE,";"
2022,"3981_7",7,TRUE,TRUE,TRUE,2,17.5,2,1,0,2,"110; 138","",,FALSE,";"
2022,"3981_7",7,TRUE,TRUE,TRUE,2,17.5,2,2,0,2,"110; 138","",,FALSE,";"
2022,"3994_7",7,TRUE,TRUE,TRUE,6,29,5,5,0,5,"117; 117; 138; 138; 138","",,FALSE,";"
2022,"3994_7",7,TRUE,TRUE,TRUE,6,29,5,4,0,5,"117; 117; 138; 138; 138","",,FALSE,";"
2022,"3994_7",7,TRUE,TRUE,TRUE,6,29,5,2,150,5,"117; 117; 138; 138; 138","",,FALSE,";"
2022,"3994_7",7,TRUE,TRUE,TRUE,6,29,5,1,134,5,"117; 117; 138; 138; 138","",,FALSE,";"
2022,"3994_7",7,TRUE,TRUE,TRUE,6,29,5,3,0,5,"117; 117; 138; 138; 138","",,FALSE,";"
2022,"5032_7",7,TRUE,TRUE,TRUE,4,22,2,1,0,2,"96; 138","",,FALSE,";"
2022,"5032_7",7,TRUE,TRUE,TRUE,4,22,2,2,0,2,"96; 138","",,FALSE,";"
2022,"5037_7",7,TRUE,TRUE,TRUE,2,23,1,1,0,1,"152","",,FALSE,";"
2022,"5038_7",7,TRUE,FALSE,FALSE,,,,,,,,"NPNT",,FALSE,
2022,"5040_7",7,TRUE,TRUE,TRUE,1,23.5,1,1,0,1,"152","dead umbel",,FALSE,";"
2022,"5041_7",7,TRUE,FALSE,FALSE,1,19,0,,,,,"next to 3150",,FALSE,
2022,"5047_7",7,TRUE,TRUE,TRUE,5,21.5,2,2,0,2,"117; 131","",,FALSE,";"
2022,"5047_7",7,TRUE,TRUE,TRUE,5,21.5,2,1,44,2,"117; 131","",,FALSE,";"
2022,"5048_7",7,TRUE,TRUE,TRUE,2,21,1,1,2,1,"138","",,FALSE,";"
2022,"5049_7",7,TRUE,TRUE,TRUE,3,26,1,2,0,2,"110; 131","",,FALSE,";"
2022,"5049_7",7,TRUE,TRUE,TRUE,3,26,1,1,80,2,"110; 131","",,FALSE,";"
2022,"5050_7",7,TRUE,TRUE,TRUE,2,22,1,1,32,1,"145","",,FALSE,";"
2022,"5051_7",7,TRUE,TRUE,TRUE,3,22,2,1,118,2,"124; 138","new tag for 3915, in 1F",,FALSE,";"
2022,"5051_7",7,TRUE,TRUE,TRUE,3,22,2,2,0,2,"124; 138","new tag for 3915, in 1F",,FALSE,";"
2022,"5052_7",7,TRUE,FALSE,FALSE,2,28,0,,,,,"",,FALSE,
2022,"5053_7",7,TRUE,TRUE,TRUE,2,17,1,1,0,1,"138","",,FALSE,";"
2022,"5054_7",7,TRUE,TRUE,TRUE,2,29,1,1,36,1,"138","",,FALSE,";"
2022,"5055_7",7,TRUE,FALSE,FALSE,,,,,,,,"NPNT",,FALSE,
2022,"5056_7",7,TRUE,TRUE,TRUE,2,20,2,1,0,2,"152; 152","",,FALSE,";"
2022,"5056_7",7,TRUE,TRUE,TRUE,2,20,2,2,0,2,"152; 152","",,FALSE,";"
2022,"7520_7",7,TRUE,FALSE,FALSE,1,18,0,,,,,"",,FALSE,
2022,"7529_7",7,TRUE,FALSE,FALSE,2,13,0,,,,,"",,FALSE,
2022,"7538_7",7,TRUE,FALSE,FALSE,1,24,0,,,,,"",,FALSE,
2022,"7544_7",7,TRUE,TRUE,TRUE,2,16,1,1,0,1,"131","",,FALSE,";"
2022,"3059_9",9,TRUE,FALSE,FALSE,,,,,,,,"NPNT",,FALSE,
2022,"3143_9",9,TRUE,FALSE,FALSE,6,20,3,,,,,"14T",,FALSE,
2022,"3183_9",9,TRUE,FALSE,FALSE,2,20,1,,,,,"13L",,FALSE,
2022,"3442_9",9,TRUE,FALSE,FALSE,2,26,0,,,,,"13L",,FALSE,
2022,"3609_9",9,TRUE,FALSE,FALSE,3,19,0,,,,,"",,FALSE,
2022,"3639_9",9,TRUE,FALSE,FALSE,2,22,0,,,,,"11K",,FALSE,
2022,"3666_9",9,TRUE,FALSE,FALSE,,,,,,,,"NPNT",,FALSE,
2022,"3683_9",9,TRUE,FALSE,FALSE,,,,,,,,"NPNT",,FALSE,
2022,"3690_9",9,TRUE,FALSE,FALSE,0,,,,,,,"NP",,FALSE,
2022,"3731_9",9,TRUE,FALSE,FALSE,2,18,0,,,,,"maybe 3059?",,FALSE,
2022,"3770_9",9,TRUE,FALSE,FALSE,3,20.5,1,,,,,"maybe 3059? ",,FALSE,
2022,"3190_10",10,TRUE,TRUE,TRUE,3,17,2,2,0,2,"117; 117","",,FALSE,";"
2022,"3190_10",10,TRUE,TRUE,TRUE,3,17,2,1,132,2,"117; 117","",,FALSE,";"
2022,"3353_10",10,TRUE,TRUE,TRUE,4,27,2,2,0,2,"103; 124","",,FALSE,";"
2022,"3353_10",10,TRUE,TRUE,TRUE,4,27,2,1,114,2,"103; 124","",,FALSE,";"
2022,"3378_10",10,TRUE,FALSE,FALSE,2,19,0,,,,,"",,FALSE,
2022,"3547_10",10,TRUE,TRUE,TRUE,3,20.5,1,1,28,1,"117","",,FALSE,";"
2022,"3637_10",10,TRUE,FALSE,FALSE,0,,,,,,,"NP",,FALSE,
2022,"3655_10",10,TRUE,TRUE,TRUE,3,18.5,2,2,0,2,"103; 110","",,FALSE,";"
2022,"3655_10",10,TRUE,TRUE,TRUE,3,18.5,2,1,236,2,"103; 110","",,FALSE,";"
2022,"3670_10",10,TRUE,FALSE,FALSE,0,,,,,,,"NP. Tag pulled",,FALSE,
2022,"3929_10",10,TRUE,FALSE,FALSE,2,17,0,,,,,"",,FALSE,
2022,"7513_10",10,TRUE,FALSE,FALSE,1,18,0,,,,,"",,FALSE,
2022,"7556_10",10,TRUE,FALSE,FALSE,1,12,0,,,,,"",,FALSE,
2022,"7586_10",10,TRUE,FALSE,FALSE,1,12,0,,,,,"",,FALSE,
2022,"3002_12",12,TRUE,TRUE,TRUE,7,16.5,3,2,64,3,"124; 138; 138","",,FALSE,";"
2022,"3002_12",12,TRUE,TRUE,TRUE,7,16.5,3,1,98,3,"124; 138; 138","",,FALSE,";"
2022,"3002_12",12,TRUE,TRUE,TRUE,7,16.5,3,3,6,3,"124; 138; 138","",,FALSE,";"
2022,"3049_12",12,TRUE,FALSE,FALSE,2,27,0,,,,,"",,FALSE,
2022,"3129_12",12,TRUE,TRUE,TRUE,3,19,2,2,0,2,"110; 131","weird split stalk",,FALSE,";"
2022,"3129_12",12,TRUE,TRUE,TRUE,3,19,2,1,368,2,"110; 131","weird split stalk",,FALSE,"weird twisting stalk, hard to count seends;"
2022,"3130_12",12,TRUE,FALSE,FALSE,,,,,,,,"NPNT",,FALSE,
2022,"3131_12",12,TRUE,TRUE,TRUE,3,12,1,1,42,1,"131","",,FALSE,";"
2022,"3132_12",12,TRUE,FALSE,FALSE,1,12.5,0,,,,,"",,FALSE,
2022,"3133_12",12,TRUE,FALSE,FALSE,0,,,,,,,"NP",,FALSE,
2022,"3134_12",12,TRUE,FALSE,FALSE,1,21.5,0,,,,,"",,FALSE,
2022,"3135_12",12,TRUE,TRUE,TRUE,4,9,3,3,0,3,"117; 131; 131","",,FALSE,";"
2022,"3135_12",12,TRUE,TRUE,TRUE,4,9,3,1,82,3,"117; 131; 131","",,FALSE,";"
2022,"3135_12",12,TRUE,TRUE,TRUE,4,9,3,2,84,3,"117; 131; 131","",,FALSE,";"
2022,"3137_12",12,TRUE,TRUE,TRUE,3,12.5,1,1,48,1,"138","",,FALSE,";"
2022,"3139_12",12,TRUE,FALSE,FALSE,4,11,,,,,,"",,FALSE,
2022,"3140_12",12,TRUE,FALSE,FALSE,2,14,0,,,,,"",,FALSE,
2022,"3144_12",12,TRUE,FALSE,FALSE,0,,,,,,,"NP. Tag pulled",,FALSE,
2022,"3145_12",12,TRUE,TRUE,TRUE,3,12,1,1,92,1,"138","",,FALSE,";"
2022,"3146_12",12,TRUE,FALSE,FALSE,1,18,0,,,,,"",,FALSE,
2022,"3147_12",12,TRUE,FALSE,FALSE,1,19,0,,,,,"near plant 99",,FALSE,
2022,"3148_12",12,TRUE,FALSE,FALSE,2,17.5,0,,,,,"",,FALSE,
2022,"3149_12",12,TRUE,FALSE,FALSE,2,18,0,,,,,"",,FALSE,
2022,"3153_12",12,TRUE,FALSE,FALSE,0,,,,,,,"NP, tag pulled",,FALSE,
2022,"3181_12",12,TRUE,FALSE,FALSE,0,,,,,,,"NP",,FALSE,
2022,"3226_12",12,TRUE,FALSE,FALSE,1,7.5,0,,,,,"",,FALSE,
2022,"3354_12",12,TRUE,FALSE,FALSE,2,15,0,,,,,"",,FALSE,
2022,"3366_12",12,TRUE,FALSE,FALSE,1,15,0,,,,,"",,FALSE,
2022,"3369_12",12,TRUE,FALSE,FALSE,1,13.5,0,,,,,"",,FALSE,
2022,"3376_12",12,TRUE,FALSE,FALSE,1,14.5,0,,,,,"",,FALSE,
2022,"3386_12",12,TRUE,FALSE,FALSE,1,15.5,0,,,,,"",,FALSE,
2022,"3388_12",12,TRUE,FALSE,FALSE,1,19.5,0,,,,,"",,FALSE,
2022,"3394_12",12,TRUE,FALSE,FALSE,0,,,,,,,"NP",,FALSE,
2022,"3395_12",12,TRUE,TRUE,TRUE,5,14,3,1,82,3,"110; 138; 138","",,FALSE,";"
2022,"3395_12",12,TRUE,TRUE,TRUE,5,14,3,2,86,3,"110; 138; 138","",,FALSE,";"
2022,"3395_12",12,TRUE,TRUE,TRUE,5,14,3,3,0,3,"110; 138; 138","",,FALSE,";"
2022,"3410_12",12,TRUE,FALSE,FALSE,2,15,0,,,,,"",,FALSE,
2022,"3411_12",12,TRUE,FALSE,FALSE,0,,,,,,,"NP. Tag pulled",,FALSE,
2022,"3412_12",12,TRUE,FALSE,FALSE,0,,,,,,,"NP, under hose. Tag pulled",,FALSE,
2022,"3413_12",12,TRUE,TRUE,TRUE,3,19,1,1,102,1,"152","",,FALSE,";"
2022,"3414_12",12,TRUE,FALSE,FALSE,0,,,,,,,"NP",,FALSE,
2022,"3415_12",12,TRUE,FALSE,FALSE,1,14.5,0,,,,,"",,FALSE,
2022,"3416_12",12,TRUE,FALSE,FALSE,1,13.5,0,,,,,"",,FALSE,
2022,"3417_12",12,TRUE,FALSE,FALSE,,,,,,,,"NPNT. New tag, 7511 may be same plant? ",,FALSE,
2022,"3418_12",12,TRUE,FALSE,FALSE,1,18,,,,,,"",,FALSE,
2022,"3419_12",12,TRUE,FALSE,FALSE,0,,,,,,,"NP",,FALSE,
2022,"3420_12",12,TRUE,FALSE,FALSE,1,9.5,0,,,,,"",,FALSE,
2022,"3421_12",12,TRUE,FALSE,FALSE,1,12,0,,,,,"",,FALSE,
2022,"3422_12",12,TRUE,FALSE,FALSE,1,11,0,,,,,"",,FALSE,
2022,"3423_12",12,TRUE,TRUE,TRUE,5,14.5,3,1,100,3,"138; 145; 145","was a replacement tag for 3815, but actually separate plants",,FALSE,";"
2022,"3423_12",12,TRUE,TRUE,TRUE,5,14.5,3,2,118,3,"138; 145; 145","was a replacement tag for 3815, but actually separate plants",,FALSE,";"
2022,"3423_12",12,TRUE,TRUE,TRUE,5,14.5,3,3,86,3,"138; 145; 145","was a replacement tag for 3815, but actually separate plants",,FALSE,";"
2022,"3424_12",12,TRUE,FALSE,FALSE,1,13,0,,,,,"",,FALSE,
2022,"3425_12",12,TRUE,FALSE,FALSE,2,14,0,,,,,"",,FALSE,
2022,"3439_12",12,TRUE,FALSE,FALSE,1,19,0,,,,,"",,FALSE,
2022,"3444_12",12,TRUE,FALSE,FALSE,0,,,,,,,"NP",,FALSE,
2022,"3445_12",12,TRUE,TRUE,TRUE,3,16,1,1,6,1,"138","",,FALSE,";"
2022,"3448_12",12,TRUE,FALSE,FALSE,1,24,0,,,,,"",,FALSE,
2022,"3449_12",12,TRUE,TRUE,TRUE,2,16,2,2,16,2,"131; 145","",,FALSE,";"
2022,"3449_12",12,TRUE,TRUE,TRUE,2,16,2,1,30,2,"131; 145","",,FALSE,";"
2022,"3451_12",12,TRUE,TRUE,TRUE,4,16,3,2,116,3,"131; 145; 152","in clump of anthox. ",,FALSE,";"
2022,"3451_12",12,TRUE,TRUE,TRUE,4,16,3,1,112,3,"131; 145; 152","in clump of anthox. ",,FALSE,";"
2022,"3451_12",12,TRUE,TRUE,TRUE,4,16,3,3,0,3,"131; 145; 152","in clump of anthox. ",,FALSE,";"
2022,"3536_12",12,TRUE,TRUE,TRUE,3,18,3,1,68,3,"117; 124; 131","",,FALSE,";"
2022,"3536_12",12,TRUE,TRUE,TRUE,3,18,3,3,0,3,"117; 124; 131","",,FALSE,";"
2022,"3536_12",12,TRUE,TRUE,TRUE,3,18,3,2,0,3,"117; 124; 131","",,FALSE,";"
2022,"3551_12",12,TRUE,TRUE,TRUE,2,17.5,1,1,16,1,"131","",,FALSE,";"
2022,"3578_12",12,TRUE,TRUE,TRUE,7,17,3,1,104,3,"103; 117; 124","",,FALSE,";"
2022,"3578_12",12,TRUE,TRUE,TRUE,7,17,3,2,62,3,"103; 117; 124","",,FALSE,";"
2022,"3578_12",12,TRUE,TRUE,TRUE,7,17,3,3,0,3,"103; 117; 124","",,FALSE,";"
2022,"3758_12",12,TRUE,FALSE,FALSE,1,19,0,,,,,"",,FALSE,
2022,"3761_12",12,TRUE,FALSE,FALSE,2,14.5,0,,,,,"",,FALSE,
2022,"3768_12",12,TRUE,FALSE,FALSE,2,16,0,,,,,"",,FALSE,
2022,"3815_12",12,TRUE,FALSE,FALSE,0,,,,,,,"NP. was a new tag for 3423 but 3815 and 3423 are different plants, not close to each other. 3815 = also NP",,FALSE,
2022,"3834_12",12,TRUE,FALSE,FALSE,1,16,0,,,,,"",,FALSE,
2022,"3876_12",12,TRUE,FALSE,FALSE,1,10.5,0,,,,,"",,FALSE,
2022,"3938_12",12,TRUE,FALSE,FALSE,1,11.5,0,,,,,"",,FALSE,
2022,"7507_12",12,TRUE,FALSE,FALSE,2,14,0,,,,,"",,FALSE,
2022,"7511_12",12,TRUE,FALSE,FALSE,1,13,0,,,,,"may be 3417?",,FALSE,
2022,"7530_12",12,TRUE,FALSE,FALSE,1,15.5,0,,,,,"",,FALSE,
2022,"7540_12",12,TRUE,FALSE,FALSE,1,11.5,0,,,,,"",,FALSE,
2022,"7541_12",12,TRUE,FALSE,FALSE,2,11.5,0,,,,,"",,FALSE,
2022,"7578_12",12,TRUE,FALSE,FALSE,1,20,0,,,,,"",,FALSE,
2022,"3009_13",13,TRUE,FALSE,FALSE,0,,,,,,,"NP, tag pulled",,FALSE,
2022,"3018_13",13,TRUE,TRUE,TRUE,4,13,3,3,0,3,"117; 138; 138","",,FALSE,";"
2022,"3018_13",13,TRUE,TRUE,TRUE,4,13,3,1,100,3,"117; 138; 138","",,FALSE,";"
2022,"3018_13",13,TRUE,TRUE,TRUE,4,13,3,2,118,3,"117; 138; 138","",,FALSE,";"
2022,"3023_13",13,TRUE,FALSE,FALSE,0,,,,,,,"NP",,FALSE,
2022,"3026_13",13,TRUE,TRUE,TRUE,2,10,1,1,24,1,"131","",,FALSE,";"
2022,"3027_13",13,TRUE,FALSE,FALSE,1,12.5,0,,,,,"",,FALSE,
2022,"3039_13",13,TRUE,TRUE,TRUE,2,17,1,1,62,1,"145","","tag manually edited; was 3726",TRUE,";"
2022,"3042_13",13,TRUE,TRUE,TRUE,2,11,1,1,28,1,"138","",,FALSE,";"
2022,"3061_13",13,TRUE,FALSE,FALSE,0,,,,,,,"NP",,FALSE,
2022,"3079_13",13,TRUE,FALSE,FALSE,0,,,,,,,"NP, tag pulled",,FALSE,
2022,"3088_13",13,TRUE,TRUE,TRUE,6,12,5,1,56,5,"117; 117; 131; 131; 131","",,FALSE,";"
2022,"3088_13",13,TRUE,TRUE,TRUE,6,12,5,5,0,5,"117; 117; 131; 131; 131","",,FALSE,";"
2022,"3088_13",13,TRUE,TRUE,TRUE,6,12,5,2,40,5,"117; 117; 131; 131; 131","",,FALSE,";"
2022,"3088_13",13,TRUE,TRUE,TRUE,6,12,5,4,0,5,"117; 117; 131; 131; 131","",,FALSE,";"
2022,"3088_13",13,TRUE,TRUE,TRUE,6,12,5,3,86,5,"117; 117; 131; 131; 131","",,FALSE,";"
2022,"3096_13",13,TRUE,FALSE,FALSE,0,,,,,,,"NP",,FALSE,
2022,"3108_13",13,TRUE,TRUE,TRUE,2,15,1,1,46,1,"131","",,FALSE,";"
2022,"3109_13",13,TRUE,FALSE,FALSE,0,,,,,,,"NP, tag pulled",,FALSE,
2022,"3110_13",13,TRUE,FALSE,FALSE,0,,,,,,,"NP, tag pulled",,FALSE,
2022,"3111_13",13,TRUE,FALSE,FALSE,0,,,,,,,"NP, tag pulled",,FALSE,
2022,"3112_13",13,TRUE,TRUE,TRUE,2,20,1,1,0,1,"138","",,FALSE,";"
2022,"3113_13",13,TRUE,FALSE,FALSE,,,,,,,,"NPNT",,FALSE,
2022,"3114_13",13,TRUE,FALSE,FALSE,0,,,,,,,"2021: Tag is 3429. 2022: NP, tag pulled. Probably misread for 3119 in 9H (which has a plant) ","tag changed in 2021",TRUE,
2022,"3115_13",13,TRUE,FALSE,FALSE,0,,,,,,,"NP, tag pulled",,FALSE,
2022,"3117_13",13,TRUE,FALSE,FALSE,0,,,,,,,"NP",,FALSE,
2022,"3118_13",13,TRUE,TRUE,TRUE,3,14,2,2,0,2,"117; 138","",,FALSE,";"
2022,"3118_13",13,TRUE,TRUE,TRUE,3,14,2,1,116,2,"117; 138","",,FALSE,";"
2022,"3119_13",13,TRUE,TRUE,TRUE,3,12.5,2,2,0,2,"117; 138","old tag was 3388",,FALSE,";"
2022,"3119_13",13,TRUE,TRUE,TRUE,3,12.5,2,1,48,2,"117; 138","old tag was 3388",,FALSE,";"
2022,"3120_13",13,TRUE,TRUE,TRUE,3,13.5,2,1,110,2,"117; 138","",,FALSE,";"
2022,"3120_13",13,TRUE,TRUE,TRUE,3,13.5,2,2,0,2,"117; 138","",,FALSE,";"
2022,"3121_13",13,TRUE,FALSE,FALSE,0,,,,,,,"NP, tag pulled",,FALSE,
2022,"3122_13",13,TRUE,FALSE,FALSE,0,,,,,,,"NP, tag pulled",,FALSE,
2022,"3123_13",13,TRUE,TRUE,TRUE,10,12,4,1,,4,"124; 124; 131; 145","",,FALSE,";*** look at hard copy"
2022,"3123_13",13,TRUE,TRUE,TRUE,10,12,4,2,132,4,"124; 124; 131; 145","",,FALSE,";"
2022,"3123_13",13,TRUE,TRUE,TRUE,10,12,4,4,0,4,"124; 124; 131; 145","",,FALSE,";"
2022,"3123_13",13,TRUE,TRUE,TRUE,10,12,4,3,13,4,"124; 124; 131; 145","",,FALSE,";"
2022,"3126_13",13,TRUE,TRUE,TRUE,4,18,2,2,126,5,"124; 138; 166; 166; 166","",,FALSE,";"
2022,"3126_13",13,TRUE,TRUE,TRUE,4,18,2,1,20,5,"124; 138; 166; 166; 166","",,FALSE,";"
2022,"3128_13",13,TRUE,TRUE,TRUE,3,13,1,1,50,2,"131; 138","",,FALSE,";"
2022,"3136_13",13,TRUE,FALSE,FALSE,1,13,0,,,,,"",,FALSE,
2022,"3138_13",13,TRUE,FALSE,FALSE,0,,,,,,,"NP",,FALSE,
2022,"3141_13",13,TRUE,FALSE,FALSE,,,,,,,,"NPNT",,FALSE,
2022,"3142_13",13,TRUE,FALSE,FALSE,1,14,0,,,,,"2021: tag is 3142. 2022: changed previously","tag changed in 2019 (was 3387)",TRUE,
