"size.prev","size.cur","trt","p.size.cur","perturb.param","orig.par.val"
1.6,5.4,"drought",1.00961655603195e-05,"grow_slope",0.261762877659007
1.7,5.4,"drought",1.22732996805159e-05,"grow_slope",0.261762877659007
1.8,5.4,"drought",1.48817286911547e-05,"grow_slope",0.261762877659007
1.9,5.4,"drought",1.79987687121188e-05,"grow_slope",0.261762877659007
2,5.4,"drought",2.17139893166422e-05,"grow_slope",0.261762877659007
2.1,5.4,"drought",2.61308603263238e-05,"grow_slope",0.261762877659007
2.2,5.4,"drought",3.13685692253818e-05,"grow_slope",0.261762877659007
2.3,5.4,"drought",3.7564018528497e-05,"grow_slope",0.261762877659007
2.4,5.4,"drought",4.48740115031598e-05,"grow_slope",0.261762877659007
2.5,5.4,"drought",5.34776333913297e-05,"grow_slope",0.261762877659007
2.6,5.4,"drought",6.35788336596323e-05,"grow_slope",0.261762877659007
2.7,5.4,"drought",7.5409212796214e-05,"grow_slope",0.261762877659007
2.8,5.4,"drought",8.92310147315121e-05,"grow_slope",0.261762877659007
2.9,5.4,"drought",0.000105340323058226,"grow_slope",0.261762877659007
3,5.4,"drought",0.000124070455835551,"grow_slope",0.261762877659007
3.1,5.4,"drought",0.000145795549862655,"grow_slope",0.261762877659007
3.2,5.4,"drought",0.000170934320881975,"grow_slope",0.261762877659007
3.3,5.4,"drought",0.000199953981218283,"grow_slope",0.261762877659007
3.4,5.4,"drought",0.000233374290879131,"grow_slope",0.261762877659007
3.5,5.4,"drought",0.000271771712152631,"grow_slope",0.261762877659007
3.6,5.4,"drought",0.000315783631269524,"grow_slope",0.261762877659007
3.7,5.4,"drought",0.000366112603793387,"grow_slope",0.261762877659007
3.8,5.4,"drought",0.000423530573127379,"grow_slope",0.261762877659007
3.9,5.4,"drought",0.000488883003957658,"grow_slope",0.261762877659007
4,5.4,"drought",0.000563092864691138,"grow_slope",0.261762877659007
4.1,5.4,"drought",0.000647164385106419,"grow_slope",0.261762877659007
4.2,5.4,"drought",0.000742186507659425,"grow_slope",0.261762877659007
4.3,5.4,"drought",0.000849335943326794,"grow_slope",0.261762877659007
4.4,5.4,"drought",0.000969879735706913,"grow_slope",0.261762877659007
4.5,5.4,"drought",0.00110517723052433,"grow_slope",0.261762877659007
4.6,5.4,"drought",0.00125668134190831,"grow_slope",0.261762877659007
4.7,5.4,"drought",0.00142593900206272,"grow_slope",0.261762877659007
4.8,5.4,"drought",0.00161459067744534,"grow_slope",0.261762877659007
4.9,5.4,"drought",0.00182436883256851,"grow_slope",0.261762877659007
5,5.4,"drought",0.00205709522225889,"grow_slope",0.261762877659007
5.1,5.4,"drought",0.00231467689490759,"grow_slope",0.261762877659007
5.2,5.4,"drought",0.00259910079312789,"grow_slope",0.261762877659007
5.3,5.4,"drought",0.00291242684452426,"grow_slope",0.261762877659007
5.4,5.4,"drought",0.00325677944414729,"grow_slope",0.261762877659007
5.5,5.4,"drought",0.00363433724181798,"grow_slope",0.261762877659007
5.6,5.4,"drought",0.00404732116196725,"grow_slope",0.261762877659007
5.7,5.4,"drought",0.00449798060101831,"grow_slope",0.261762877659007
5.8,5.4,"drought",0.00498857776766181,"grow_slope",0.261762877659007
5.9,5.4,"drought",0.00552137015458837,"grow_slope",0.261762877659007
6,5.4,"drought",0.00609859115624437,"grow_slope",0.261762877659007
0.5,5.5,"drought",4.42316176307531e-07,"grow_slope",0.261762877659007
0.6,5.5,"drought",5.58156046758595e-07,"grow_slope",0.261762877659007
0.7,5.5,"drought",7.02349477873137e-07,"grow_slope",0.261762877659007
0.8,5.5,"drought",8.81323010578475e-07,"grow_slope",0.261762877659007
0.9,5.5,"drought",1.10283587235869e-06,"grow_slope",0.261762877659007
1,5.5,"drought",1.37622855348903e-06,"grow_slope",0.261762877659007
1.1,5.5,"drought",1.7127119734556e-06,"grow_slope",0.261762877659007
1.2,5.5,"drought",2.12570274869614e-06,"grow_slope",0.261762877659007
1.3,5.5,"drought",2.63121061679929e-06,"grow_slope",0.261762877659007
1.4,5.5,"drought",3.2482846329579e-06,"grow_slope",0.261762877659007
1.5,5.5,"drought",3.99952532451158e-06,"grow_slope",0.261762877659007
1.6,5.5,"drought",4.91167055973051e-06,"grow_slope",0.261762877659007
1.7,5.5,"drought",6.01626344646419e-06,"grow_slope",0.261762877659007
1.8,5.5,"drought",7.3504111115917e-06,"grow_slope",0.261762877659007
1.9,5.5,"drought",8.95764370768993e-06,"grow_slope",0.261762877659007
2,5.5,"drought",1.08888834308328e-05,"grow_slope",0.261762877659007
2.1,5.5,"drought",1.32035336922029e-05,"grow_slope",0.261762877659007
2.2,5.5,"drought",1.59706988428787e-05,"grow_slope",0.261762877659007
2.3,5.5,"drought",1.92705449797492e-05,"grow_slope",0.261762877659007
2.4,5.5,"drought",2.3195812332488e-05,"grow_slope",0.261762877659007
2.5,5.5,"drought",2.78534895159512e-05,"grow_slope",0.261762877659007
2.6,5.5,"drought",3.33666594962218e-05,"grow_slope",0.261762877659007
2.7,5.5,"drought",3.98765264269745e-05,"grow_slope",0.261762877659007
2.8,5.5,"drought",4.75446315297883e-05,"grow_slope",0.261762877659007
2.9,5.5,"drought",5.65552648806868e-05,"grow_slope",0.261762877659007
3,5.5,"drought",6.71180782888039e-05,"grow_slope",0.261762877659007
3.1,5.5,"drought",7.94709023758445e-05,"grow_slope",0.261762877659007
3.2,5.5,"drought",9.388276845307e-05,"grow_slope",0.261762877659007
3.3,5.5,"drought",0.000110657132815132,"grow_slope",0.261762877659007
3.4,5.5,"drought",0.000130135297600856,"grow_slope",0.261762877659007
3.5,5.5,"drought",0.000152700018389495,"grow_slope",0.261762877659007
3.6,5.5,"drought",0.000178779284193804,"grow_slope",0.261762877659007
3.7,5.5,"drought",0.00020885025047425,"grow_slope",0.261762877659007
3.8,5.5,"drought",0.000243443300238113,"grow_slope",0.261762877659007
3.9,5.5,"drought",0.000283146202221526,"grow_slope",0.261762877659007
4,5.5,"drought",0.000328608328614257,"grow_slope",0.261762877659007
4.1,5.5,"drought",0.000380544887823828,"grow_slope",0.261762877659007
4.2,5.5,"drought",0.000439741120452256,"grow_slope",0.261762877659007
4.3,5.5,"drought",0.000507056399057729,"grow_slope",0.261762877659007
4.4,5.5,"drought",0.000583428164496849,"grow_slope",0.261762877659007
4.5,5.5,"drought",0.000669875623811604,"grow_slope",0.261762877659007
4.6,5.5,"drought",0.000767503126880449,"grow_slope",0.261762877659007
4.7,5.5,"drought",0.000877503131555114,"grow_slope",0.261762877659007
4.8,5.5,"drought",0.0010011586599336,"grow_slope",0.261762877659007
4.9,5.5,"drought",0.00113984514197199,"grow_slope",0.261762877659007
5,5.5,"drought",0.00129503153702546,"grow_slope",0.261762877659007
5.1,5.5,"drought",0.00146828061935668,"grow_slope",0.261762877659007
5.2,5.5,"drought",0.00166124831039206,"grow_slope",0.261762877659007
5.3,5.5,"drought",0.00187568193878136,"grow_slope",0.261762877659007
5.4,5.5,"drought",0.00211341730936437,"grow_slope",0.261762877659007
5.5,5.5,"drought",0.00237637446420174,"grow_slope",0.261762877659007
5.6,5.5,"drought",0.00266655202311111,"grow_slope",0.261762877659007
5.7,5.5,"drought",0.00298601999786487,"grow_slope",0.261762877659007
5.8,5.5,"drought",0.0033369109835364,"grow_slope",0.261762877659007
5.9,5.5,"drought",0.00372140964257024,"grow_slope",0.261762877659007
6,5.5,"drought",0.00414174041210889,"grow_slope",0.261762877659007
0.5,5.6,"drought",1.92314109232059e-07,"grow_slope",0.261762877659007
0.6,5.6,"drought",2.44526932460028e-07,"grow_slope",0.261762877659007
0.7,5.6,"drought",3.1003953033648e-07,"grow_slope",0.261762877659007
0.8,5.6,"drought",3.92005045102839e-07,"grow_slope",0.261762877659007
0.9,5.6,"drought",4.94265357029886e-07,"grow_slope",0.261762877659007
1,5.6,"drought",6.2148777842462e-07,"grow_slope",0.261762877659007
1.1,5.6,"drought",7.79325887875657e-07,"grow_slope",0.261762877659007
1.2,5.6,"drought",9.7460816157582e-07,"grow_slope",0.261762877659007
1.3,5.6,"drought",1.21555849658968e-06,"grow_slope",0.261762877659007
1.4,5.6,"drought",1.51205318993291e-06,"grow_slope",0.261762877659007
1.5,5.6,"drought",1.8759194352791e-06,"grow_slope",0.261762877659007
1.6,5.6,"drought",2.32128092288502e-06,"grow_slope",0.261762877659007
1.7,5.6,"drought",2.86495667351747e-06,"grow_slope",0.261762877659007
1.8,5.6,"drought",3.52691979789532e-06,"grow_slope",0.261762877659007
1.9,5.6,"drought",4.33082344187856e-06,"grow_slope",0.261762877659007
2,5.6,"drought",5.30460174494057e-06,"grow_slope",0.261762877659007
2.1,5.6,"drought",6.48115419389697e-06,"grow_slope",0.261762877659007
2.2,5.6,"drought",7.89912228176349e-06,"grow_slope",0.261762877659007
2.3,5.6,"drought",9.60376786692833e-06,"grow_slope",0.261762877659007
2.4,5.6,"drought",1.16479630519975e-05,"grow_slope",0.261762877659007
2.5,5.6,"drought",1.40933017435616e-05,"grow_slope",0.261762877659007
2.6,5.6,"drought",1.70113432899558e-05,"grow_slope",0.261762877659007
2.7,5.6,"drought",2.04849986974525e-05,"grow_slope",0.261762877659007
2.8,5.6,"drought",2.46100698673054e-05,"grow_slope",0.261762877659007
2.9,5.6,"drought",2.94969520454022e-05,"grow_slope",0.261762877659007
3,5.6,"drought",3.52725091996127e-05,"grow_slope",0.261762877659007
3.1,5.6,"drought",4.20821313022063e-05,"grow_slope",0.261762877659007
3.2,5.6,"drought",5.00919814596862e-05,"grow_slope",0.261762877659007
3.3,5.6,"drought",5.94914394632431e-05,"grow_slope",0.261762877659007
3.4,5.6,"drought",7.04957465930927e-05,"grow_slope",0.261762877659007
3.5,5.6,"drought",8.33488543636982e-05,"grow_slope",0.261762877659007
3.6,5.6,"drought",9.83264773108399e-05,"grow_slope",0.261762877659007
3.7,5.6,"drought",0.000115739346865567,"grow_slope",0.261762877659007
3.8,5.6,"drought",0.000135936659808767,"grow_slope",0.261762877659007
3.9,5.6,"drought",0.00015930971073396,"grow_slope",0.261762877659007
4,5.6,"drought",0.00018629569335314,"grow_slope",0.261762877659007
4.1,5.6,"drought",0.00021738165035841,"grow_slope",0.261762877659007
4.2,5.6,"drought",0.00025310854590897,"grow_slope",0.261762877659007
4.3,5.6,"drought",0.000294075428669483,"grow_slope",0.261762877659007
4.4,5.6,"drought",0.000340943646716869,"grow_slope",0.261762877659007
4.5,5.6,"drought",0.000394441068608543,"grow_slope",0.261762877659007
4.6,5.6,"drought",0.000455366257533891,"grow_slope",0.261762877659007
4.7,5.6,"drought",0.000524592537837883,"grow_slope",0.261762877659007
4.8,5.6,"drought",0.000603071885416392,"grow_slope",0.261762877659007
4.9,5.6,"drought",0.000691838565661415,"grow_slope",0.261762877659007
5,5.6,"drought",0.000792012434925679,"grow_slope",0.261762877659007
5.1,5.6,"drought",0.000904801814043704,"grow_slope",0.261762877659007
5.2,5.6,"drought",0.00103150583547311,"grow_slope",0.261762877659007
5.3,5.6,"drought",0.00117351615930505,"grow_slope",0.261762877659007
5.4,5.6,"drought",0.00133231794795109,"grow_slope",0.261762877659007
5.5,5.6,"drought",0.00150948998497156,"grow_slope",0.261762877659007
5.6,5.6,"drought",0.00170670382050364,"grow_slope",0.261762877659007
5.7,5.6,"drought",0.00192572182431401,"grow_slope",0.261762877659007
5.8,5.6,"drought",0.00216839402788179,"grow_slope",0.261762877659007
5.9,5.6,"drought",0.00243665363934237,"grow_slope",0.261762877659007
6,5.6,"drought",0.00273251111981458,"grow_slope",0.261762877659007
0.5,5.7,"drought",8.12297617127853e-08,"grow_slope",0.261762877659007
0.6,5.7,"drought",1.04069500958297e-07,"grow_slope",0.261762877659007
0.7,5.7,"drought",1.32955584390381e-07,"grow_slope",0.261762877659007
0.8,5.7,"drought",1.69384594987471e-07,"grow_slope",0.261762877659007
0.9,5.7,"drought",2.1519648146524e-07,"grow_slope",0.261762877659007
1,5.7,"drought",2.72646751526054e-07,"grow_slope",0.261762877659007
1.1,5.7,"drought",3.44492347218198e-07,"grow_slope",0.261762877659007
1.2,5.7,"drought",4.34093477390958e-07,"grow_slope",0.261762877659007
1.3,5.7,"drought",5.45533996842468e-07,"grow_slope",0.261762877659007
1.4,5.7,"drought",6.83763267655905e-07,"grow_slope",0.261762877659007
1.5,5.7,"drought",8.54762816157925e-07,"grow_slope",0.261762877659007
1.6,5.7,"drought",1.06574150914012e-06,"grow_slope",0.261762877659007
1.7,5.7,"drought",1.32536341503411e-06,"grow_slope",0.261762877659007
1.8,5.7,"drought",1.64401298839753e-06,"grow_slope",0.261762877659007
1.9,5.7,"drought",2.0341027171645e-06,"grow_slope",0.261762877659007
2,5.7,"drought",2.51042889832398e-06,"grow_slope",0.261762877659007
2.1,5.7,"drought",3.09058175437805e-06,"grow_slope",0.261762877659007
2.2,5.7,"drought",3.79541666396828e-06,"grow_slope",0.261762877659007
2.3,5.7,"drought",4.64959384760691e-06,"grow_slope",0.261762877659007
2.4,5.7,"drought",5.68219441379278e-06,"grow_slope",0.261762877659007
2.5,5.7,"drought",6.92742122013409e-06,"grow_slope",0.261762877659007
2.6,5.7,"drought",8.42539352439791e-06,"grow_slope",0.261762877659007
2.7,5.7,"drought",1.02230448752191e-05,"grow_slope",0.261762877659007
2.8,5.7,"drought",1.23751341025639e-05,"grow_slope",0.261762877659007
2.9,5.7,"drought",1.49453795923883e-05,"grow_slope",0.261762877659007
3,5.7,"drought",1.8007727244058e-05,"grow_slope",0.261762877659007
3.1,5.7,"drought",2.16477625861868e-05,"grow_slope",0.261762877659007
3.2,5.7,"drought",2.59642774373007e-05,"grow_slope",0.261762877659007
3.3,5.7,"drought",3.10710012105093e-05,"grow_slope",0.261762877659007
3.4,5.7,"drought",3.70985064425191e-05,"grow_slope",0.261762877659007
3.5,5.7,"drought",4.41962973415732e-05,"grow_slope",0.261762877659007
3.6,5.7,"drought",5.25350890598587e-05,"grow_slope",0.261762877659007
3.7,5.7,"drought",6.23092839667395e-05,"grow_slope",0.261762877659007
3.8,5.7,"drought",7.37396493933253e-05,"grow_slope",0.261762877659007
3.9,5.7,"drought",8.7076199101104e-05,"grow_slope",0.261762877659007
4,5.7,"drought",0.000102601278064673,"grow_slope",0.261762877659007
4.1,5.7,"drought",0.000120632847021604,"grow_slope",0.261762877659007
4.2,5.7,"drought",0.00014152795960655,"grow_slope",0.261762877659007
4.3,5.7,"drought",0.000165686420733631,"grow_slope",0.261762877659007
4.4,5.7,"drought",0.000193554610210503,"grow_slope",0.261762877659007
4.5,5.7,"drought",0.000225629450358348,"grow_slope",0.261762877659007
4.6,5.7,"drought",0.000262462490684713,"grow_slope",0.261762877659007
4.7,5.7,"drought",0.000304664076433439,"grow_slope",0.261762877659007
4.8,5.7,"drought",0.000352907561155605,"grow_slope",0.261762877659007
4.9,5.7,"drought",0.000407933516360497,"grow_slope",0.261762877659007
5,5.7,"drought",0.000470553883887101,"grow_slope",0.261762877659007
5.1,5.7,"drought",0.000541656008973206,"grow_slope",0.261762877659007
5.2,5.7,"drought",0.000622206484199504,"grow_slope",0.261762877659007
5.3,5.7,"drought",0.000713254726677935,"grow_slope",0.261762877659007
5.4,5.7,"drought",0.000815936203184973,"grow_slope",0.261762877659007
5.5,5.7,"drought",0.000931475210578487,"grow_slope",0.261762877659007
5.6,5.7,"drought",0.00106118711196755,"grow_slope",0.261762877659007
5.7,5.7,"drought",0.00120647992292924,"grow_slope",0.261762877659007
5.8,5.7,"drought",0.00136885513680353,"grow_slope",0.261762877659007
5.9,5.7,"drought",0.00154990767397371,"grow_slope",0.261762877659007
6,5.7,"drought",0.00175132483729253,"grow_slope",0.261762877659007
0.5,5.8,"drought",3.33307370418143e-08,"grow_slope",0.261762877659007
0.6,5.8,"drought",4.30274838990598e-08,"grow_slope",0.261762877659007
0.7,5.8,"drought",5.5388780415684e-08,"grow_slope",0.261762877659007
0.8,5.8,"drought",7.11020087008512e-08,"grow_slope",0.261762877659007
0.9,5.8,"drought",9.10197979246986e-08,"grow_slope",0.261762877659007
1,5.8,"drought",1.16196693276249e-07,"grow_slope",0.261762877659007
1.1,5.8,"drought",1.47933237145949e-07,"grow_slope",0.261762877659007
1.2,5.8,"drought",1.87828799650916e-07,"grow_slope",0.261762877659007
1.3,5.8,"drought",2.37844703043266e-07,"grow_slope",0.261762877659007
1.4,5.8,"drought",3.00379417387943e-07,"grow_slope",0.261762877659007
1.5,5.8,"drought",3.78357864958989e-07,"grow_slope",0.261762877659007
1.6,5.8,"drought",4.75337159724689e-07,"grow_slope",0.261762877659007
1.7,5.8,"drought",5.95631427486576e-07,"grow_slope",0.261762877659007
1.8,5.8,"drought",7.44458702800506e-07,"grow_slope",0.261762877659007
1.9,5.8,"drought",9.2811328141079e-07,"grow_slope",0.261762877659007
2,5.8,"drought",1.15416732169957e-06,"grow_slope",0.261762877659007
2.1,5.8,"drought",1.43170593504336e-06,"grow_slope",0.261762877659007
2.2,5.8,"drought",1.77160048160354e-06,"grow_slope",0.261762877659007
2.3,5.8,"drought",2.18682529259529e-06,"grow_slope",0.261762877659007
2.4,5.8,"drought",2.69282356895887e-06,"grow_slope",0.261762877659007
2.5,5.8,"drought",3.30792875473094e-06,"grow_slope",0.261762877659007
2.6,5.8,"drought",4.05384824488372e-06,"grow_slope",0.261762877659007
2.7,5.8,"drought",4.95621685383304e-06,"grow_slope",0.261762877659007
2.8,5.8,"drought",6.0452280321701e-06,"grow_slope",0.261762877659007
2.9,5.8,"drought",7.35635136328589e-06,"grow_slope",0.261762877659007
3,5.8,"drought",8.93114538401087e-06,"grow_slope",0.261762877659007
3.1,5.8,"drought",1.08181752373307e-05,"grow_slope",0.261762877659007
3.2,5.8,"drought",1.3074045061276e-05,"grow_slope",0.261762877659007
3.3,5.8,"drought",1.57645553242166e-05,"grow_slope",0.261762877659007
3.4,5.8,"drought",1.89659955083835e-05,"grow_slope",0.261762877659007
3.5,5.8,"drought",2.27665825932548e-05,"grow_slope",0.261762877659007
3.6,5.8,"drought",2.72680556687716e-05,"grow_slope",0.261762877659007
3.7,5.8,"drought",3.25874366832057e-05,"grow_slope",0.261762877659007
3.8,5.8,"drought",3.88589667679348e-05,"grow_slope",0.261762877659007
3.9,5.8,"drought",4.62362267458912e-05,"grow_slope",0.261762877659007
4,5.8,"drought",5.48944492855286e-05,"grow_slope",0.261762877659007
4.1,5.8,"drought",6.50330286709459e-05,"grow_slope",0.261762877659007
4.2,5.8,"drought",7.68782322849572e-05,"grow_slope",0.261762877659007
4.3,5.8,"drought",9.06861156104154e-05,"grow_slope",0.261762877659007
4.4,5.8,"drought",0.000106745639813598,"grow_slope",0.261762877659007
4.5,5.8,"drought",0.000125381987753172,"grow_slope",0.261762877659007
4.6,5.8,"drought",0.000146960070535677,"grow_slope",0.261762877659007
4.7,5.8,"drought",0.000171888212496463,"grow_slope",0.261762877659007
4.8,5.8,"drought",0.000200621997714814,"grow_slope",0.261762877659007
4.9,5.8,"drought",0.000233668255874377,"grow_slope",0.261762877659007
5,5.8,"drought",0.000271589159467383,"grow_slope",0.261762877659007
5.1,5.8,"drought",0.000315006398038843,"grow_slope",0.261762877659007
5.2,5.8,"drought",0.000364605388415039,"grow_slope",0.261762877659007
5.3,5.8,"drought",0.000421139472715456,"grow_slope",0.261762877659007
5.4,5.8,"drought",0.000485434048482675,"grow_slope",0.261762877659007
5.5,5.8,"drought",0.000558390567572743,"grow_slope",0.261762877659007
