"size.pre","size.cur","trt","p.size.cur","perturb.param"
5.8,2.6,"irrigated",29.6206479188669,"numb_int"
5.8,2.7,"control",56.4159518766603,"numb_int"
5.8,2.7,"drought",54.0747168095572,"numb_int"
5.8,2.7,"irrigated",20.9111675708328,"numb_int"
5.8,2.8,"control",39.8304244646023,"numb_int"
5.8,2.8,"drought",44.3442782239173,"numb_int"
5.8,2.8,"irrigated",13.6116457706191,"numb_int"
5.8,2.9,"control",25.9284512911554,"numb_int"
5.8,2.9,"drought",33.5296913135317,"numb_int"
5.8,2.9,"irrigated",8.1694274963331,"numb_int"
5.8,3,"control",15.5627681530574,"numb_int"
5.8,3,"drought",23.3759972732452,"numb_int"
5.8,3,"irrigated",4.52086184089102,"numb_int"
5.8,3.1,"control",8.61282743942987,"numb_int"
5.8,3.1,"drought",15.0265530417261,"numb_int"
5.8,3.1,"irrigated",2.30674440202695,"numb_int"
5.8,3.2,"control",4.39494326023457,"numb_int"
5.8,3.2,"drought",8.90629790125873,"numb_int"
5.8,3.2,"irrigated",1.08524137676594,"numb_int"
5.8,3.3,"control",2.06780426679279,"numb_int"
5.8,3.3,"drought",4.86725045383821,"numb_int"
5.8,3.3,"irrigated",0.470762477742855,"numb_int"
5.8,3.4,"control",0.897044958343302,"numb_int"
5.8,3.4,"drought",2.45255524637394,"numb_int"
5.8,3.4,"irrigated",0.188289440235171,"numb_int"
5.8,3.5,"control",0.35881254628994,"numb_int"
5.8,3.5,"drought",1.13946904596072,"numb_int"
5.8,3.5,"irrigated",0.0694382419377841,"numb_int"
5.8,3.6,"control",0.132333457280247,"numb_int"
5.8,3.6,"drought",0.488129317727793,"numb_int"
5.8,3.6,"irrigated",0.0236113107520245,"numb_int"
5.8,3.7,"control",0.0450008094196883,"numb_int"
5.8,3.7,"drought",0.192803929811087,"numb_int"
5.8,3.7,"irrigated",0.00740269924685158,"numb_int"
5.8,3.8,"control",0.0141097597831678,"numb_int"
5.8,3.8,"drought",0.0702175219194906,"numb_int"
5.8,3.8,"irrigated",0.0021399752072365,"numb_int"
5.8,3.9,"control",0.00407912996549264,"numb_int"
5.8,3.9,"drought",0.0235789110112044,"numb_int"
5.8,3.9,"irrigated",0.000570395389235273,"numb_int"
5.8,4,"control",0.00108733681665274,"numb_int"
5.8,4,"drought",0.00730046656483406,"numb_int"
5.8,4,"irrigated",0.000140181886008361,"numb_int"
5.8,4.1,"control",0.000267244805151205,"numb_int"
5.8,4.1,"drought",0.00208413629672701,"numb_int"
5.8,4.1,"irrigated",3.17655529160849e-05,"numb_int"
5.8,4.2,"control",6.05624001788724e-05,"numb_int"
5.8,4.2,"drought",0.000548592980291312,"numb_int"
5.8,4.2,"irrigated",6.63696561425691e-06,"numb_int"
5.8,4.3,"control",1.26545152423029e-05,"numb_int"
5.8,4.3,"drought",0.00013314443009943,"numb_int"
5.8,4.3,"irrigated",1.27859011959629e-06,"numb_int"
5.8,4.4,"control",2.43801613756128e-06,"numb_int"
5.8,4.4,"drought",2.97950684880532e-05,"numb_int"
5.8,4.4,"irrigated",2.2711287162112e-07,"numb_int"
5.8,4.5,"control",4.33088115863448e-07,"numb_int"
5.8,4.5,"drought",6.14772455577823e-06,"numb_int"
5.8,4.5,"irrigated",3.71963890121243e-08,"numb_int"
5.8,4.6,"control",7.09356553482416e-08,"numb_int"
5.8,4.6,"drought",1.16958837231073e-06,"numb_int"
5.8,4.6,"irrigated",5.61705196365155e-09,"numb_int"
5.8,4.7,"control",1.07127638646473e-08,"numb_int"
5.8,4.7,"drought",2.0516360000155e-07,"numb_int"
5.8,4.7,"irrigated",7.82104401692177e-10,"numb_int"
5.8,4.8,"control",1.49171929366928e-09,"numb_int"
5.8,4.8,"drought",3.3183042863474e-08,"numb_int"
5.8,4.8,"irrigated",1.00408307514056e-10,"numb_int"
5.8,4.9,"control",1.91523164828174e-10,"numb_int"
5.8,4.9,"drought",4.94858156671893e-09,"numb_int"
5.8,4.9,"irrigated",1.18856569485665e-11,"numb_int"
5.8,5,"control",2.26727469243467e-11,"numb_int"
5.8,5,"drought",6.8044634578564e-10,"numb_int"
5.8,5,"irrigated",1.29725503144249e-12,"numb_int"
5.8,5.1,"control",2.47477431075984e-12,"numb_int"
5.8,5.1,"drought",8.62691794340178e-11,"numb_int"
5.8,5.1,"irrigated",1.30549786039293e-13,"numb_int"
5.8,5.2,"control",2.4906671111957e-13,"numb_int"
5.8,5.2,"drought",1.00847718207057e-11,"numb_int"
5.8,5.2,"irrigated",1.21136659424854e-14,"numb_int"
5.8,5.3,"control",2.31123657126377e-14,"numb_int"
5.8,5.3,"drought",1.08698891032654e-12,"numb_int"
5.8,5.3,"irrigated",1.03639103982028e-15,"numb_int"
5.8,5.4,"control",1.97752391216179e-15,"numb_int"
5.8,5.4,"drought",1.08027115147573e-13,"numb_int"
5.8,5.4,"irrigated",8.17561316358053e-17,"numb_int"
5.8,5.5,"control",1.56008303627438e-16,"numb_int"
5.8,5.5,"drought",9.89894865432545e-15,"numb_int"
5.8,5.5,"irrigated",5.9465578322252e-18,"numb_int"
5.8,5.6,"control",1.13480780308675e-17,"numb_int"
5.8,5.6,"drought",8.36361422717516e-16,"numb_int"
5.8,5.6,"irrigated",3.98804075234481e-19,"numb_int"
5.8,5.7,"control",7.61106691662917e-19,"numb_int"
5.8,5.7,"drought",6.51549689067573e-17,"numb_int"
5.8,5.7,"irrigated",2.46605158096369e-20,"numb_int"
5.8,5.8,"control",4.70670950949597e-20,"numb_int"
5.8,5.8,"drought",4.68004166013785e-18,"numb_int"
5.8,5.8,"irrigated",1.4060260041217e-21,"numb_int"
5.8,5.9,"control",2.68372417355685e-21,"numb_int"
5.8,5.9,"drought",3.09956340114885e-19,"numb_int"
5.8,5.9,"irrigated",7.39151015050625e-23,"numb_int"
5.8,6,"control",1.41093494218546e-22,"numb_int"
5.8,6,"drought",1.89277921140642e-20,"numb_int"
5.8,6,"irrigated",3.58279228506356e-24,"numb_int"
5.9,0.5,"control",0.000167930423338916,"numb_int"
5.9,0.5,"drought",5.88158344589309e-06,"numb_int"
5.9,0.5,"irrigated",0.000358970461651916,"numb_int"
5.9,0.6,"control",0.000707086557562505,"numb_int"
5.9,0.6,"drought",2.8765225531414e-05,"numb_int"
5.9,0.6,"irrigated",0.00139354582175001,"numb_int"
5.9,0.7,"control",0.00274513942518212,"numb_int"
5.9,0.7,"drought",0.000129714919910468,"numb_int"
5.9,0.7,"irrigated",0.00498806864393187,"numb_int"
5.9,0.8,"control",0.00982663582172837,"numb_int"
5.9,0.8,"drought",0.000539337612457182,"numb_int"
5.9,0.8,"irrigated",0.0164623646537139,"numb_int"
5.9,0.9,"control",0.0324335094221841,"numb_int"
5.9,0.9,"drought",0.00206766469696114,"numb_int"
5.9,0.9,"irrigated",0.0500957221346598,"numb_int"
5.9,1,"control",0.0987032956185969,"numb_int"
5.9,1,"drought",0.00730883479087889,"numb_int"
5.9,1,"irrigated",0.140558687563362,"numb_int"
5.9,1.1,"control",0.276960600297368,"numb_int"
5.9,1.1,"drought",0.0238212641890317,"numb_int"
5.9,1.1,"irrigated",0.363633070712029,"numb_int"
5.9,1.2,"control",0.716560654796229,"numb_int"
5.9,1.2,"drought",0.0715863293483292,"numb_int"
5.9,1.2,"irrigated",0.867396531935714,"numb_int"
5.9,1.3,"control",1.70937186811145,"numb_int"
5.9,1.3,"drought",0.198355392017263,"numb_int"
5.9,1.3,"irrigated",1.90774628904057,"numb_int"
5.9,1.4,"control",3.75983489771511,"numb_int"
5.9,1.4,"drought",0.506764933167188,"numb_int"
5.9,1.4,"irrigated",3.86876349690704,"numb_int"
5.9,1.5,"control",7.62517165542493,"numb_int"
5.9,1.5,"drought",1.19376193807385,"numb_int"
5.9,1.5,"irrigated",7.23389787931408,"numb_int"
5.9,1.6,"control",14.2586727975943,"numb_int"
5.9,1.6,"drought",2.59285080790582,"numb_int"
5.9,1.6,"irrigated",12.4715718658808,"numb_int"
5.9,1.7,"control",24.5842639111062,"numb_int"
5.9,1.7,"drought",5.19261300658636,"numb_int"
5.9,1.7,"irrigated",19.825248592379,"numb_int"
5.9,1.8,"control",39.0826446299546,"numb_int"
5.9,1.8,"drought",9.5883308998581,"numb_int"
5.9,1.8,"irrigated",29.0579329844204,"numb_int"
5.9,1.9,"control",57.2874255759331,"numb_int"
5.9,1.9,"drought",16.3248311504689,"numb_int"
5.9,1.9,"irrigated",39.2698662364953,"numb_int"
5.9,2,"control",77.4253712389272,"numb_int"
5.9,2,"drought",25.6273093075828,"numb_int"
5.9,2,"irrigated",48.9331027176558,"numb_int"
5.9,2.1,"control",96.4841365735104,"numb_int"
5.9,2.1,"drought",37.0941950490369,"numb_int"
5.9,2.1,"irrigated",56.2205013632923,"numb_int"
5.9,2.2,"control",110.860583755337,"numb_int"
5.9,2.2,"drought",49.5059637948138,"numb_int"
5.9,2.2,"irrigated",59.557341332889,"numb_int"
5.9,2.3,"control",117.448381269931,"numb_int"
5.9,2.3,"drought",60.9196944676747,"numb_int"
5.9,2.3,"irrigated",58.1734095495252,"numb_int"
5.9,2.4,"control",114.726973727494,"numb_int"
5.9,2.4,"drought",69.1204475025047,"numb_int"
5.9,2.4,"irrigated",52.3916845789774,"numb_int"
5.9,2.5,"control",103.331484413787,"numb_int"
5.9,2.5,"drought",72.3109377929738,"numb_int"
5.9,2.5,"irrigated",43.50596789192,"numb_int"
5.9,2.6,"control",85.8120795603247,"numb_int"
5.9,2.6,"drought",69.7509415777164,"numb_int"
5.9,2.6,"irrigated",33.3107135033284,"numb_int"
5.9,2.7,"control",65.7071776563908,"numb_int"
5.9,2.7,"drought",62.0361422710735,"numb_int"
5.9,2.7,"irrigated",23.5162280676658,"numb_int"
5.9,2.8,"control",46.3901554324001,"numb_int"
5.9,2.8,"drought",50.8730903297267,"numb_int"
5.9,2.8,"irrigated",15.3073502583677,"numb_int"
5.9,2.9,"control",30.1986459267357,"numb_int"
5.9,2.9,"drought",38.4662708074285,"numb_int"
5.9,2.9,"irrigated",9.18715416225695,"numb_int"
5.9,3,"control",18.1258232439966,"numb_int"
5.9,3,"drought",26.8176474724499,"numb_int"
5.9,3,"irrigated",5.08405940283738,"numb_int"
5.9,3.1,"control",10.031286610633,"numb_int"
5.9,3.1,"drought",17.2389138092647,"numb_int"
5.9,3.1,"irrigated",2.59411279968605,"numb_int"
5.9,3.2,"control",5.11875290558485,"numb_int"
5.9,3.2,"drought",10.2175729492382,"numb_int"
5.9,3.2,"irrigated",1.22043800940566,"numb_int"
5.9,3.3,"control",2.40835398140304,"numb_int"
5.9,3.3,"drought",5.58385617971258,"numb_int"
5.9,3.3,"irrigated",0.52940887948035,"numb_int"
5.9,3.4,"control",1.04478060695485,"numb_int"
5.9,3.4,"drought",2.81364517779278,"numb_int"
5.9,3.4,"irrigated",0.211746063643019,"numb_int"
5.9,3.5,"control",0.417905910299261,"numb_int"
5.9,3.5,"drought",1.30723317696987,"numb_int"
5.9,3.5,"irrigated",0.078088682924827,"numb_int"
5.9,3.6,"control",0.154127648265293,"numb_int"
5.9,3.6,"drought",0.559996641459829,"numb_int"
5.9,3.6,"irrigated",0.0265527482738748,"numb_int"
5.9,3.7,"control",0.0524120586618006,"numb_int"
5.9,3.7,"drought",0.221190469888299,"numb_int"
5.9,3.7,"irrigated",0.00832490884192013,"numb_int"
5.9,3.8,"control",0.0164335167966058,"numb_int"
5.9,3.8,"drought",0.0805556540418137,"numb_int"
5.9,3.8,"irrigated",0.0024065679193694,"numb_int"
5.9,3.9,"control",0.00475092785657698,"numb_int"
5.9,3.9,"drought",0.0270504362184571,"numb_int"
5.9,3.9,"irrigated",0.000641453807711392,"numb_int"
5.9,4,"control",0.00126641191024012,"numb_int"
5.9,4,"drought",0.00837531491947113,"numb_int"
5.9,4,"irrigated",0.000157645391686603,"numb_int"
5.9,4.1,"control",0.000311257743700012,"numb_int"
5.9,4.1,"drought",0.00239098387276647,"numb_int"
5.9,4.1,"irrigated",3.57228253534773e-05,"numb_int"
5.9,4.2,"control",7.05365106052017e-05,"numb_int"
5.9,4.2,"drought",0.000629362374547824,"numb_int"
5.9,4.2,"irrigated",7.4637820453325e-06,"numb_int"
5.9,4.3,"control",1.47386058999653e-05,"numb_int"
5.9,4.3,"drought",0.0001527472966218,"numb_int"
5.9,4.3,"irrigated",1.43787365079648e-06,"numb_int"
5.9,4.4,"control",2.83953658763242e-06,"numb_int"
5.9,4.4,"drought",3.41817991245507e-05,"numb_int"
5.9,4.4,"irrigated",2.55406020159019e-07,"numb_int"
5.9,4.5,"control",5.04414032260333e-07,"numb_int"
5.9,4.5,"drought",7.05285459984554e-06,"numb_int"
5.9,4.5,"irrigated",4.18302213082929e-08,"numb_int"
5.9,4.6,"control",8.26181523681372e-08,"numb_int"
5.9,4.6,"drought",1.34178697447081e-06,"numb_int"
5.9,4.6,"irrigated",6.31681012538982e-09,"numb_int"
5.9,4.7,"control",1.24770646427142e-08,"numb_int"
5.9,4.7,"drought",2.3536985544217e-07,"numb_int"
5.9,4.7,"irrigated",8.7953699479565e-10,"numb_int"
5.9,4.8,"control",1.73739272993006e-09,"numb_int"
5.9,4.8,"drought",3.80685852746208e-08,"numb_int"
5.9,4.8,"irrigated",1.12916921132722e-10,"numb_int"
5.9,4.9,"control",2.23065395478779e-10,"numb_int"
5.9,4.9,"drought",5.67716167972108e-09,"numb_int"
5.9,4.9,"irrigated",1.33663421035554e-11,"numb_int"
5.9,5,"control",2.64067548372389e-11,"numb_int"
5.9,5,"drought",7.80628523005587e-10,"numb_int"
5.9,5,"irrigated",1.45886379026868e-12,"numb_int"
5.9,5.1,"control",2.88234851823606e-12,"numb_int"
5.9,5.1,"drought",9.89705985484072e-11,"numb_int"
5.9,5.1,"irrigated",1.46813349005299e-13,"numb_int"
5.9,5.2,"control",2.90085872726311e-13,"numb_int"
5.9,5.2,"drought",1.15695536907562e-11,"numb_int"
5.9,5.2,"irrigated",1.36227558826672e-14,"numb_int"
5.9,5.3,"control",2.69187750879382e-14,"numb_int"
5.9,5.3,"drought",1.24702638620529e-12,"numb_int"
5.9,5.3,"irrigated",1.16550202073334e-15,"numb_int"
5.9,5.4,"control",2.30320522288186e-15,"numb_int"
5.9,5.4,"drought",1.23931957110944e-13,"numb_int"
5.9,5.4,"irrigated",9.19411042432355e-17,"numb_int"
5.9,5.5,"control",1.81701539747681e-16,"numb_int"
5.9,5.5,"drought",1.1356371762732e-14,"numb_int"
5.9,5.5,"irrigated",6.68736500372288e-18,"numb_int"
5.9,5.6,"control",1.32170096298824e-17,"numb_int"
5.9,5.6,"drought",9.5949899085872e-16,"numb_int"
5.9,5.6,"irrigated",4.48486080739446e-19,"numb_int"
5.9,5.7,"control",8.86454467947261e-19,"numb_int"
5.9,5.7,"drought",7.47477408897421e-17,"numb_int"
5.9,5.7,"irrigated",2.77326606504069e-20,"numb_int"
5.9,5.8,"control",5.48186439526195e-20,"numb_int"
5.9,5.8,"drought",5.36908461833219e-18,"numb_int"
5.9,5.8,"irrigated",1.58118517629372e-21,"numb_int"
5.9,5.9,"control",3.12571064010716e-21,"numb_int"
5.9,5.9,"drought",3.55591240189163e-19,"numb_int"
5.9,5.9,"irrigated",8.31232583618233e-23,"numb_int"
5.9,6,"control",1.64330388522867e-22,"numb_int"
5.9,6,"drought",2.17145326641425e-20,"numb_int"
5.9,6,"irrigated",4.02912750850634e-24,"numb_int"
6,0.5,"control",0.000195596617341088,"numb_int"
6,0.5,"drought",6.74770456022424e-06,"numb_int"
6,0.5,"irrigated",0.000403671196192038,"numb_int"
6,0.6,"control",0.000823577622664936,"numb_int"
6,0.6,"drought",3.30011884180159e-05,"numb_int"
6,0.6,"irrigated",0.00156707687375046,"numb_int"
6,0.7,"control",0.00319739553452821,"numb_int"
6,0.7,"drought",0.000148816719963425,"numb_int"
6,0.7,"irrigated",0.00560920702755885,"numb_int"
6,0.8,"control",0.0114455539881166,"numb_int"
6,0.8,"drought",0.00061876039004751,"numb_int"
6,0.8,"irrigated",0.018512337759863,"numb_int"
6,0.9,"control",0.0377768638067228,"numb_int"
6,0.9,"drought",0.00237214869652858,"numb_int"
6,0.9,"irrigated",0.0563338832536339,"numb_int"
6,1,"control",0.114964461826263,"numb_int"
6,1,"drought",0.00838513272863213,"numb_int"
6,1,"irrigated",0.158061733778263,"numb_int"
6,1.1,"control",0.322589293100225,"numb_int"
6,1.1,"drought",0.0273291800545437,"numb_int"
6,1.1,"irrigated",0.408914415837494,"numb_int"
6,1.2,"control",0.834612558053249,"numb_int"
6,1.2,"drought",0.082128121693271,"numb_int"
6,1.2,"irrigated",0.97540893478539,"numb_int"
6,1.3,"control",1.99098738949666,"numb_int"
6,1.3,"drought",0.227565177910473,"numb_int"
6,1.3,"irrigated",2.14530806513734,"numb_int"
6,1.4,"control",4.37926001216498,"numb_int"
6,1.4,"drought",0.58139106278968,"numb_int"
6,1.4,"irrigated",4.35052060103737,"numb_int"
6,1.5,"control",8.88140310011732,"numb_int"
6,1.5,"drought",1.36955514572996,"numb_int"
6,1.5,"irrigated",8.13469775935302,"numb_int"
6,1.6,"control",16.6077599968542,"numb_int"
6,1.6,"drought",2.97467363702949,"numb_int"
6,1.6,"irrigated",14.0245921915904,"numb_int"
6,1.7,"control",28.6344711412314,"numb_int"
6,1.7,"drought",5.957276435224,"numb_int"
6,1.7,"irrigated",22.2939842383197,"numb_int"
6,1.8,"control",45.5214304494131,"numb_int"
6,1.8,"drought",11.0003070997979,"numb_int"
6,1.8,"irrigated",32.6763670545773,"numb_int"
6,1.9,"control",66.7254118464143,"numb_int"
6,1.9,"drought",18.7288233878289,"numb_int"
6,1.9,"irrigated",44.1599395254943,"numb_int"
6,2,"control",90.1810428962497,"numb_int"
6,2,"drought",29.4011831119733,"numb_int"
6,2,"irrigated",55.0264888551689,"numb_int"
6,2.1,"control",112.379700864369,"numb_int"
6,2.1,"drought",42.5566807634108,"numb_int"
6,2.1,"irrigated",63.2213495545008,"numb_int"
6,2.2,"control",129.124638334532,"numb_int"
6,2.2,"drought",56.7962047515994,"numb_int"
6,2.2,"irrigated",66.9737089431533,"numb_int"
6,2.3,"control",136.797762024467,"numb_int"
6,2.3,"drought",69.8907197268503,"numb_int"
6,2.3,"irrigated",65.4174432942534,"numb_int"
6,2.4,"control",133.628008151859,"numb_int"
6,2.4,"drought",79.2991144490292,"numb_int"
6,2.4,"irrigated",58.9157500235197,"numb_int"
6,2.5,"control",120.355135265633,"numb_int"
6,2.5,"drought",82.9594358710404,"numb_int"
6,2.5,"irrigated",48.9235410055918,"numb_int"
6,2.6,"control",99.9494442715088,"numb_int"
6,2.6,"drought",80.0224549891469,"numb_int"
6,2.6,"irrigated",37.4587243307435,"numb_int"
6,2.7,"control",76.5323008724986,"numb_int"
6,2.7,"drought",71.1715754697891,"numb_int"
6,2.7,"irrigated",26.4445822932483,"numb_int"
6,2.8,"control",54.0328387203085,"numb_int"
6,2.8,"drought",58.3646541392344,"numb_int"
6,2.8,"irrigated",17.21349539706,"numb_int"
6,2.9,"control",35.1738111183688,"numb_int"
6,2.9,"drought",44.130808196447,"numb_int"
6,2.9,"irrigated",10.331182942498,"numb_int"
6,3,"control",21.1120155750039,"numb_int"
6,3,"drought",30.766810300157,"numb_int"
6,3,"irrigated",5.71715101908522,"numb_int"
6,3.1,"control",11.6839205761954,"numb_int"
6,3.1,"drought",19.7775137246948,"numb_int"
6,3.1,"irrigated",2.91714424659752,"numb_int"
6,3.2,"control",5.96205698425846,"numb_int"
6,3.2,"drought",11.7222112409441,"numb_int"
6,3.2,"irrigated",1.37241284106749,"numb_int"
6,3.3,"control",2.80512537726219,"numb_int"
6,3.3,"drought",6.40613402055739,"numb_int"
6,3.3,"irrigated",0.595333428469514,"numb_int"
6,3.4,"control",1.21690607646186,"numb_int"
6,3.4,"drought",3.22798215339482,"numb_int"
6,3.4,"irrigated",0.238113705529946,"numb_int"
6,3.5,"control",0.486755054838483,"numb_int"
6,3.5,"drought",1.4997361425987,"numb_int"
6,3.5,"irrigated",0.087812662635991,"numb_int"
6,3.6,"control",0.179519863286393,"numb_int"
6,3.6,"drought",0.642461664626603,"numb_int"
6,3.6,"irrigated",0.0298592246520122,"numb_int"
6,3.7,"control",0.061046838198229,"numb_int"
6,3.7,"drought",0.253762945994688,"numb_int"
6,3.7,"irrigated",0.00936156667304338,"numb_int"
6,3.8,"control",0.0191409050994107,"numb_int"
6,3.8,"drought",0.0924182678236667,"numb_int"
6,3.8,"irrigated",0.00270624537255444,"numb_int"
6,3.9,"control",0.0055336335102459,"numb_int"
6,3.9,"drought",0.0310338794827083,"numb_int"
6,3.9,"irrigated",0.000721330731975041,"numb_int"
6,4,"control",0.00147505068395805,"numb_int"
6,4,"drought",0.00960866256431189,"numb_int"
6,4,"irrigated",0.00017727615677192,"numb_int"
6,4.1,"control",0.000362536820776497,"numb_int"
6,4.1,"drought",0.00274307980667255,"numb_int"
6,4.1,"irrigated",4.01712039910972e-05,"numb_int"
6,4.2,"control",8.21572565536672e-05,"numb_int"
6,4.2,"drought",0.000722042185380413,"numb_int"
6,4.2,"irrigated",8.39320821131396e-06,"numb_int"
6,4.3,"control",1.71667610968772e-05,"numb_int"
6,4.3,"drought",0.000175240841086177,"numb_int"
6,4.3,"irrigated",1.61692461802847e-06,"numb_int"
6,4.4,"control",3.30734443654826e-06,"numb_int"
6,4.4,"drought",3.92154058428693e-05,"numb_int"
6,4.4,"irrigated",2.8721041056635e-07,"numb_int"
6,4.5,"control",5.8751521307358e-07,"numb_int"
6,4.5,"drought",8.09145693226662e-06,"numb_int"
6,4.5,"irrigated",4.70391223689871e-08,"numb_int"
6,4.6,"control",9.62293241026649e-08,"numb_int"
6,4.6,"drought",1.53937832724421e-06,"numb_int"
6,4.6,"irrigated",7.10340981177072e-09,"numb_int"
6,4.7,"control",1.45326355399917e-08,"numb_int"
6,4.7,"drought",2.70030385782495e-07,"numb_int"
6,4.7,"irrigated",9.89061186679439e-10,"numb_int"
6,4.8,"control",2.02362463102638e-09,"numb_int"
6,4.8,"drought",4.36745595504918e-08,"numb_int"
6,4.8,"irrigated",1.26977881172203e-10,"numb_int"
6,4.9,"control",2.59814963447367e-10,"numb_int"
6,4.9,"drought",6.51317967479204e-09,"numb_int"
6,4.9,"irrigated",1.5030783538079e-11,"numb_int"
6,5,"control",3.07572137223476e-11,"numb_int"
6,5,"drought",8.95583764641475e-10,"numb_int"
6,5,"irrigated",1.64052855098158e-12,"numb_int"
6,5.1,"control",3.35720954521302e-12,"numb_int"
6,5.1,"drought",1.13544994353439e-10,"numb_int"
6,5.1,"irrigated",1.65095255852542e-13,"numb_int"
6,5.2,"control",3.37876927334317e-13,"numb_int"
6,5.2,"drought",1.32732844678735e-11,"numb_int"
6,5.2,"irrigated",1.5319127198607e-14,"numb_int"
6,5.3,"control",3.13535882628011e-14,"numb_int"
6,5.3,"drought",1.43066330866954e-12,"numb_int"
6,5.3,"irrigated",1.31063595792424e-15,"numb_int"
6,5.4,"control",2.68265357569441e-15,"numb_int"
6,5.4,"drought",1.42182158911468e-13,"numb_int"
6,5.4,"irrigated",1.03390054318932e-16,"numb_int"
6,5.5,"control",2.11636497030598e-16,"numb_int"
6,5.5,"drought",1.30287094004415e-14,"numb_int"
6,5.5,"irrigated",7.52010797212395e-18,"numb_int"
6,5.6,"control",1.53944849513786e-17,"numb_int"
6,5.6,"drought",1.10079467131743e-15,"numb_int"
6,5.6,"irrigated",5.04333732236502e-19,"numb_int"
6,5.7,"control",1.03249602966491e-18,"numb_int"
6,5.7,"drought",8.57550822339112e-17,"numb_int"
6,5.7,"irrigated",3.11860654127942e-20,"numb_int"
6,5.8,"control",6.38499034967484e-20,"numb_int"
6,5.8,"drought",6.15973523059465e-18,"numb_int"
6,5.8,"irrigated",1.77808198640735e-21,"numb_int"
6,5.9,"control",3.64066507924016e-21,"numb_int"
6,5.9,"drought",4.07955553988721e-19,"numb_int"
6,5.9,"irrigated",9.34741677069627e-23,"numb_int"
6,6,"control",1.91403484147419e-22,"numb_int"
6,6,"drought",2.49122115547447e-20,"numb_int"
6,6,"irrigated",4.53085391339558e-24,"numb_int"
0.5,0.5,"control",5.89875787598387e-09,"numb_slope"
0.5,0.5,"drought",3.69603101118548e-10,"numb_slope"
0.5,0.5,"irrigated",3.64548278767498e-08,"numb_slope"
