"size.prev","size.nex","trt","p.size.cur","phen"
3.4,5.8,"drought",1.02521755854e-19,127.316307477113
3.4,5.8,"irrigated",4.66381978376685e-23,122.574617171044
3.4,5.8,"irrigated",4.32055360654948e-23,125.817760455222
3.4,5.8,"irrigated",4.16012757396177e-23,127.316307477113
3.4,5.9,"control",5.00612717052866e-23,122.574617171044
3.4,5.9,"control",4.63912795171152e-23,125.817760455222
3.4,5.9,"control",4.46763278174803e-23,127.316307477113
3.4,5.9,"drought",7.60900267762365e-21,122.574617171044
3.4,5.9,"drought",7.05080195038967e-21,125.817760455222
3.4,5.9,"drought",6.78995413594709e-21,127.316307477113
3.4,5.9,"irrigated",2.45178049131307e-24,122.574617171044
3.4,5.9,"irrigated",2.27132469420904e-24,125.817760455222
3.4,5.9,"irrigated",2.18698837007269e-24,127.316307477113
3.4,6,"control",2.6319097243744e-24,122.574617171044
3.4,6,"control",2.43896440358251e-24,125.817760455222
3.4,6,"control",2.34880292942594e-24,127.316307477113
3.4,6,"drought",4.64651314517512e-22,122.574617171044
3.4,6,"drought",4.30564232062324e-22,125.817760455222
3.4,6,"drought",4.1463530089948e-22,127.316307477113
3.4,6,"irrigated",1.18842023484797e-25,122.574617171044
3.4,6,"irrigated",1.10095020172964e-25,125.817760455222
3.4,6,"irrigated",1.0600709327692e-25,127.316307477113
3.5,0.5,"control",3.10385994555455e-06,122.574617171044
3.5,0.5,"control",2.87477952090834e-06,125.817760455222
3.5,0.5,"control",2.76770894233212e-06,127.316307477113
3.5,0.5,"drought",1.44243237205689e-07,122.574617171044
3.5,0.5,"drought",1.33590149332942e-07,125.817760455222
3.5,0.5,"drought",1.28610864719321e-07,127.316307477113
3.5,0.5,"irrigated",1.22067235519515e-05,122.574617171044
3.5,0.5,"irrigated",1.13021870763199e-05,125.817760455222
3.5,0.5,"irrigated",1.08793605322881e-05,127.316307477113
3.5,0.6,"control",1.30690889740032e-05,122.574617171044
3.5,0.6,"control",1.21045246881076e-05,125.817760455222
3.5,0.6,"control",1.16536941279482e-05,127.316307477113
3.5,0.6,"drought",7.05454455891487e-07,122.574617171044
3.5,0.6,"drought",6.53353099499187e-07,125.817760455222
3.5,0.6,"drought",6.29000772236717e-07,127.316307477113
3.5,0.6,"irrigated",4.73872655839138e-05,122.574617171044
3.5,0.6,"irrigated",4.38757983160047e-05,125.817760455222
3.5,0.6,"irrigated",4.22343591818516e-05,127.316307477113
3.5,0.7,"control",5.07384435611727e-05,122.574617171044
3.5,0.7,"control",4.69936920579586e-05,125.817760455222
3.5,0.7,"control",4.52434215549572e-05,127.316307477113
3.5,0.7,"drought",3.18120113977597e-06,122.574617171044
3.5,0.7,"drought",2.94625345044625e-06,125.817760455222
3.5,0.7,"drought",2.83643820922608e-06,127.316307477113
3.5,0.7,"irrigated",0.000169618343287742,122.574617171044
3.5,0.7,"irrigated",0.000157049370312562,125.817760455222
3.5,0.7,"irrigated",0.000151173990437569,127.316307477113
3.5,0.8,"control",0.000181625822886532,122.574617171044
3.5,0.8,"control",0.000168220926607898,125.817760455222
3.5,0.8,"control",0.000161955572409589,127.316307477113
3.5,0.8,"drought",1.32270168200935e-05,122.574617171044
3.5,0.8,"drought",1.22501351637436e-05,125.817760455222
3.5,0.8,"drought",1.17935378035327e-05,127.316307477113
3.5,0.8,"irrigated",0.000559799637592913,122.574617171044
3.5,0.8,"irrigated",0.00051831764702492,125.817760455222
3.5,0.8,"irrigated",0.00049892684611866,127.316307477113
3.5,0.9,"control",0.000599468927593387,122.574617171044
3.5,0.9,"control",0.000555225115403347,125.817760455222
3.5,0.9,"control",0.000534545868903253,127.316307477113
3.5,0.9,"drought",5.07085637888636e-05,122.574617171044
3.5,0.9,"drought",4.69634815485557e-05,125.817760455222
3.5,0.9,"drought",4.52130190912229e-05,127.316307477113
3.5,0.9,"irrigated",0.00170349568156427,122.574617171044
3.5,0.9,"irrigated",0.00157726410324615,125.817760455222
3.5,0.9,"irrigated",0.00151825701680372,127.316307477113
3.5,1,"control",0.001824334147878,122.574617171044
3.5,1,"control",0.0016896891417813,125.817760455222
3.5,1,"control",0.00162675701334896,127.316307477113
3.5,1,"drought",0.000179245946289188,122.574617171044
3.5,1,"drought",0.000166007732466176,125.817760455222
3.5,1,"drought",0.000159820152377836,127.316307477113
3.5,1,"irrigated",0.00477967193739416,122.574617171044
3.5,1,"irrigated",0.00442549109676763,125.817760455222
3.5,1,"irrigated",0.00425992888359119,127.316307477113
3.5,1.1,"control",0.0051190659599828,122.574617171044
3.5,1.1,"control",0.00474125322858544,125.817760455222
3.5,1.1,"control",0.00456466621637498,127.316307477113
3.5,1.1,"drought",0.000584205986800571,122.574617171044
3.5,1.1,"drought",0.000541059439109767,125.817760455222
3.5,1.1,"drought",0.000520892615779857,127.316307477113
3.5,1.1,"irrigated",0.0123652747028337,122.574617171044
3.5,1.1,"irrigated",0.0114489893497399,125.817760455222
3.5,1.1,"irrigated",0.0110206707803588,127.316307477113
3.5,1.2,"control",0.0132441988221139,122.574617171044
3.5,1.2,"control",0.0122667105515448,125.817760455222
3.5,1.2,"control",0.0118098394118875,127.316307477113
3.5,1.2,"drought",0.0017556231208597,122.574617171044
3.5,1.2,"drought",0.0016259615315869,125.817760455222
3.5,1.2,"drought",0.00156535732329012,127.316307477113
3.5,1.2,"irrigated",0.0294956571817536,122.574617171044
3.5,1.2,"irrigated",0.0273099848610794,125.817760455222
3.5,1.2,"irrigated",0.0262882899945554,127.316307477113
3.5,1.3,"control",0.0315943398938564,122.574617171044
3.5,1.3,"control",0.0292625192169384,125.817760455222
3.5,1.3,"control",0.0281726426401896,127.316307477113
3.5,1.3,"drought",0.00486457841242596,122.574617171044
3.5,1.3,"drought",0.00450530485274051,125.817760455222
3.5,1.3,"drought",0.00433737933394335,127.316307477113
3.5,1.3,"irrigated",0.0648725565062252,122.574617171044
3.5,1.3,"irrigated",0.0600654030241614,125.817760455222
3.5,1.3,"irrigated",0.0578182939818953,127.316307477113
3.5,1.4,"control",0.0694930716476776,122.574617171044
3.5,1.4,"control",0.0643641345685995,125.817760455222
3.5,1.4,"control",0.0619669054671344,127.316307477113
3.5,1.4,"drought",0.0124281862418191,122.574617171044
3.5,1.4,"drought",0.0115103022377035,125.817760455222
3.5,1.4,"drought",0.0110812805537207,127.316307477113
3.5,1.4,"irrigated",0.131556580664896,122.574617171044
3.5,1.4,"irrigated",0.12180804123789,125.817760455222
3.5,1.4,"irrigated",0.11725107604486,127.316307477113
3.5,1.5,"control",0.140936135386772,122.574617171044
3.5,1.5,"control",0.130534342036321,125.817760455222
3.5,1.5,"control",0.125672617015587,127.316307477113
3.5,1.5,"drought",0.0292764844679615,122.574617171044
3.5,1.5,"drought",0.0271142689791511,125.817760455222
3.5,1.5,"drought",0.0261036430983386,127.316307477113
3.5,1.5,"irrigated",0.245987347286138,122.574617171044
3.5,1.5,"irrigated",0.227759316871818,125.817760455222
3.5,1.5,"irrigated",0.219238604537679,127.316307477113
3.5,1.6,"control",0.26354321327412,122.574617171044
3.5,1.6,"control",0.244092402906233,125.817760455222
3.5,1.6,"control",0.235001231004127,127.316307477113
3.5,1.6,"drought",0.0635885212824573,122.574617171044
3.5,1.6,"drought",0.0588921894609934,125.817760455222
3.5,1.6,"drought",0.056697110150806,127.316307477113
3.5,1.6,"irrigated",0.424093473665036,122.574617171044
3.5,1.6,"irrigated",0.392667512851332,125.817760455222
3.5,1.6,"irrigated",0.377977413820824,127.316307477113
3.5,1.7,"control",0.454391232556023,122.574617171044
3.5,1.7,"control",0.420854881581639,125.817760455222
3.5,1.7,"control",0.405180227111673,127.316307477113
3.5,1.7,"drought",0.127346541372185,122.574617171044
3.5,1.7,"drought",0.117941359390629,125.817760455222
3.5,1.7,"drought",0.113545349661949,127.316307477113
3.5,1.7,"irrigated",0.674153878294723,122.574617171044
3.5,1.7,"irrigated",0.624198067424524,125.817760455222
3.5,1.7,"irrigated",0.60084617014498,127.316307477113
3.5,1.8,"control",0.722364970095012,122.574617171044
3.5,1.8,"control",0.669050813850326,125.817760455222
3.5,1.8,"control",0.644132152361736,127.316307477113
3.5,1.8,"drought",0.235149581931138,122.574617171044
3.5,1.8,"drought",0.21778260370685,125.817760455222
3.5,1.8,"drought",0.209665226990328,127.316307477113
3.5,1.8,"irrigated",0.988109587902245,122.574617171044
3.5,1.8,"irrigated",0.914889189293642,125.817760455222
3.5,1.8,"irrigated",0.880662235566115,127.316307477113
3.5,1.9,"control",1.05884414565083,122.574617171044
3.5,1.9,"control",0.98069613937005,125.817760455222
3.5,1.9,"control",0.944170311115701,127.316307477113
3.5,1.9,"drought",0.400359276314296,122.574617171044
3.5,1.9,"drought",0.370790732000751,125.817760455222
3.5,1.9,"drought",0.356970307396514,127.316307477113
3.5,1.9,"irrigated",1.3353644722329,122.574617171044
3.5,1.9,"irrigated",1.2364119672256,125.817760455222
3.5,1.9,"irrigated",1.19015651281034,127.316307477113
3.5,2,"control",1.43105402690012,122.574617171044
3.5,2,"control",1.32543506537337,125.817760455222
3.5,2,"control",1.27606950593391,127.316307477113
3.5,2,"drought",0.628498445937787,122.574617171044
3.5,2,"drought",0.582080677575362,125.817760455222
3.5,2,"drought",0.560384876079446,127.316307477113
3.5,2,"irrigated",1.66396102527475,122.574617171044
3.5,2,"irrigated",1.54065902412885,125.817760455222
3.5,2,"irrigated",1.48302137167231,127.316307477113
3.5,2.1,"control",1.78331740573022,122.574617171044
3.5,2.1,"control",1.65169964083437,125.817760455222
3.5,2.1,"control",1.59018242363839,127.316307477113
3.5,2.1,"drought",0.909718755949716,122.574617171044
3.5,2.1,"drought",0.842531454594309,125.817760455222
3.5,2.1,"drought",0.811127912272504,127.316307477113
3.5,2.1,"irrigated",1.91176765613455,122.574617171044
3.5,2.1,"irrigated",1.77010281294,125.817760455222
3.5,2.1,"irrigated",1.70388143030651,127.316307477113
3.5,2.2,"control",2.04903744430237,122.574617171044
3.5,2.2,"control",1.89780820841849,125.817760455222
3.5,2.2,"control",1.82712472767703,127.316307477113
3.5,2.2,"drought",1.21411190446304,122.574617171044
3.5,2.2,"drought",1.12444363955057,125.817760455222
3.5,2.2,"drought",1.08253242872211,127.316307477113
3.5,2.2,"irrigated",2.02523627652891,122.574617171044
3.5,2.2,"irrigated",1.87516323882176,125.817760455222
3.5,2.2,"irrigated",1.8050114366606,127.316307477113
3.5,2.3,"control",2.17079978151571,122.574617171044
3.5,2.3,"control",2.0105838747111,125.817760455222
3.5,2.3,"control",1.93570008721517,127.316307477113
3.5,2.3,"drought",1.49402860988646,122.574617171044
3.5,2.3,"drought",1.38368708973032,125.817760455222
3.5,2.3,"drought",1.33211313857926,127.316307477113
3.5,2.3,"irrigated",1.97817593452601,122.574617171044
3.5,2.3,"irrigated",1.83159013856036,125.817760455222
3.5,2.3,"irrigated",1.76306845128509,127.316307477113
3.5,2.4,"control",2.1204999746162,122.574617171044
3.5,2.4,"control",1.96399644573014,125.817760455222
3.5,2.4,"control",1.89084779755154,127.316307477113
3.5,2.4,"drought",1.69514845731364,122.574617171044
3.5,2.4,"drought",1.5699532258217,125.817760455222
3.5,2.4,"drought",1.51143660629195,127.316307477113
3.5,2.4,"irrigated",1.78156945597589,122.574617171044
3.5,2.4,"irrigated",1.64955249418079,125.817760455222
3.5,2.4,"irrigated",1.58784102403756,127.316307477113
3.5,2.5,"control",1.90987701459765,122.574617171044
3.5,2.5,"control",1.7689185160827,125.817760455222
3.5,2.5,"control",1.70303550571837,127.316307477113
3.5,2.5,"drought",1.77339382303942,122.574617171044
3.5,2.5,"drought",1.64241977811498,125.817760455222
3.5,2.5,"drought",1.58120212418532,127.316307477113
3.5,2.5,"irrigated",1.47941231841996,122.574617171044
3.5,2.5,"irrigated",1.36978565252438,125.817760455222
3.5,2.5,"irrigated",1.31854055017293,127.316307477113
3.5,2.6,"control",1.58606565324074,122.574617171044
3.5,2.6,"control",1.46900605656611,125.817760455222
3.5,2.6,"control",1.41429322475951,127.316307477113
3.5,2.6,"drought",1.71061104613588,122.574617171044
3.5,2.6,"drought",1.58427382476175,125.817760455222
3.5,2.6,"drought",1.52522343580127,127.316307477113
3.5,2.6,"irrigated",1.13272459572919,122.574617171044
3.5,2.6,"irrigated",1.04878800870635,125.817760455222
3.5,2.6,"irrigated",1.00955176123064,127.316307477113
3.5,2.7,"control",1.21446652017012,122.574617171044
3.5,2.7,"control",1.124832802464,125.817760455222
3.5,2.7,"control",1.0829386335076,127.316307477113
3.5,2.7,"drought",1.52140899933683,122.574617171044
3.5,2.7,"drought",1.40904529983659,125.817760455222
3.5,2.7,"drought",1.35652617611074,127.316307477113
3.5,2.7,"irrigated",0.799664946485177,122.574617171044
3.5,2.7,"irrigated",0.740408577706004,125.817760455222
3.5,2.7,"irrigated",0.712709124673695,127.316307477113
3.5,2.8,"control",0.857429776283478,122.574617171044
3.5,2.8,"control",0.79414716021807,125.817760455222
3.5,2.8,"control",0.764569310751428,127.316307477113
3.5,2.8,"drought",1.24764007912548,122.574617171044
3.5,2.8,"drought",1.1554955900391,125.817760455222
3.5,2.8,"drought",1.11242698474658,127.316307477113
3.5,2.8,"irrigated",0.520523588645501,122.574617171044
3.5,2.8,"irrigated",0.481952012058821,125.817760455222
3.5,2.8,"irrigated",0.46392168728434,127.316307477113
3.5,2.9,"control",0.558161919908991,122.574617171044
3.5,2.9,"control",0.516966771971589,125.817760455222
3.5,2.9,"control",0.497712449691531,127.316307477113
3.5,2.9,"drought",0.943368308132819,122.574617171044
3.5,2.9,"drought",0.873695818263693,125.817760455222
3.5,2.9,"drought",0.84113069151903,127.316307477113
3.5,2.9,"irrigated",0.312407462641245,122.574617171044
3.5,2.9,"irrigated",0.289257602319115,125.817760455222
3.5,2.9,"irrigated",0.27843617532471,127.316307477113
3.5,3,"control",0.335019799442172,122.574617171044
3.5,3,"control",0.310293658679596,125.817760455222
3.5,3,"control",0.298736834470392,127.316307477113
3.5,3,"drought",0.657690963879498,122.574617171044
3.5,3,"drought",0.609117181378148,125.817760455222
3.5,3,"drought",0.586413652530601,127.316307477113
3.5,3,"irrigated",0.17288249112907,122.574617171044
3.5,3,"irrigated",0.160071639915904,125.817760455222
3.5,3,"irrigated",0.154083193799581,127.316307477113
3.5,3.1,"control",0.185408385771073,122.574617171044
3.5,3.1,"control",0.171724317388336,125.817760455222
3.5,3.1,"control",0.165328480112938,127.316307477113
3.5,3.1,"drought",0.422776749940443,122.574617171044
3.5,3.1,"drought",0.391552562554469,125.817760455222
3.5,3.1,"drought",0.376958285507197,127.316307477113
3.5,3.1,"irrigated",0.0882123216005774,122.574617171044
3.5,3.1,"irrigated",0.0816756566103136,125.817760455222
3.5,3.1,"irrigated",0.0786200855617314,127.316307477113
3.5,3.2,"control",0.0946099688129231,122.574617171044
3.5,3.2,"control",0.0876272788038359,125.817760455222
3.5,3.2,"control",0.0843636186266471,127.316307477113
3.5,3.2,"drought",0.250581465372648,122.574617171044
3.5,3.2,"drought",0.232074765012826,125.817760455222
3.5,3.2,"drought",0.223424678817038,127.316307477113
3.5,3.2,"irrigated",0.0415007667331544,122.574617171044
3.5,3.2,"irrigated",0.0384254978358903,125.817760455222
3.5,3.2,"irrigated",0.0369879600971379,127.316307477113
3.5,3.3,"control",0.0445136343312095,122.574617171044
3.5,3.3,"control",0.0412283049561697,125.817760455222
3.5,3.3,"control",0.0396927651231953,127.316307477113
3.5,3.3,"drought",0.13694160745354,122.574617171044
3.5,3.3,"drought",0.126827781627811,125.817760455222
3.5,3.3,"drought",0.1221005496815,127.316307477113
3.5,3.3,"irrigated",0.0180024501404001,122.574617171044
3.5,3.3,"irrigated",0.0166684416545499,125.817760455222
3.5,3.3,"irrigated",0.0160448579595007,127.316307477113
3.5,3.4,"control",0.0193106919719642,122.574617171044
3.5,3.4,"control",0.0178854660936234,125.817760455222
3.5,3.4,"control",0.0172193255465582,127.316307477113
3.5,3.4,"drought",0.0690034057200017,122.574617171044
3.5,3.4,"drought",0.0639071574736751,125.817760455222
3.5,3.4,"drought",0.0615251560499333,127.316307477113
3.5,3.4,"irrigated",0.00720038537491312,122.574617171044
3.5,3.4,"irrigated",0.00666682604734302,125.817760455222
3.5,3.4,"irrigated",0.00641741316838217,127.316307477113
3.5,3.5,"control",0.00772415974543546,122.574617171044
3.5,3.5,"control",0.00715407803248516,125.817760455222
3.5,3.5,"control",0.00688762585117994,127.316307477113
3.5,3.5,"drought",0.0320593165026803,122.574617171044
3.5,3.5,"drought",0.029691574884706,125.817760455222
3.5,3.5,"drought",0.0285848854864545,127.316307477113
3.5,3.5,"irrigated",0.00265539108876222,122.574617171044
3.5,3.5,"irrigated",0.00245862263679965,125.817760455222
3.5,3.5,"irrigated",0.00236664301324747,127.316307477113
3.5,3.6,"control",0.00284874309515482,122.574617171044
3.5,3.6,"control",0.00263849157305225,125.817760455222
3.5,3.6,"control",0.00254022149103708,127.316307477113
3.5,3.6,"drought",0.0137336703851209,122.574617171044
3.5,3.6,"drought",0.0127193698171199,125.817760455222
3.5,3.6,"drought",0.0122452827475149,127.316307477113
3.5,3.6,"irrigated",0.000902921249375776,122.574617171044
3.5,3.6,"irrigated",0.000836013434087971,125.817760455222
3.5,3.6,"irrigated",0.000804737304192709,127.316307477113
3.5,3.7,"control",0.000968732682916541,122.574617171044
3.5,3.7,"control",0.000897235354343766,125.817760455222
3.5,3.7,"control",0.000863818006053254,127.316307477113
3.5,3.7,"drought",0.00542459861519333,122.574617171044
3.5,3.7,"drought",0.00502396474949861,125.817760455222
3.5,3.7,"drought",0.00483670730198871,127.316307477113
3.5,3.7,"irrigated",0.000283086971448514,122.574617171044
3.5,3.7,"irrigated",0.000262109803385235,125.817760455222
3.5,3.7,"irrigated",0.000252304003713557,127.316307477113
3.5,3.8,"control",0.000303740879915726,122.574617171044
3.5,3.8,"control",0.000281323280225648,125.817760455222
3.5,3.8,"control",0.000270845451869892,127.316307477113
3.5,3.8,"drought",0.00197559184887979,122.574617171044
3.5,3.8,"drought",0.00182968446372601,125.817760455222
3.5,3.8,"drought",0.00176148692263856,127.316307477113
3.5,3.8,"irrigated",8.18348929478848e-05,122.574617171044
3.5,3.8,"irrigated",7.57708049609871e-05,125.817760455222
3.5,3.8,"irrigated",7.2936140538622e-05,127.316307477113
3.5,3.9,"control",8.78114542026012e-05,122.574617171044
3.5,3.9,"control",8.13305286549313e-05,125.817760455222
3.5,3.9,"control",7.83013896563893e-05,127.316307477113
3.5,3.9,"drought",0.0006634000050957,122.574617171044
3.5,3.9,"drought",0.00061440458121328,125.817760455222
3.5,3.9,"drought",0.000591503975943733,127.316307477113
3.5,3.9,"irrigated",2.18125170133698e-05,122.574617171044
3.5,3.9,"irrigated",2.01961768726304e-05,125.817760455222
